drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
ixekizumab,FDA,HealthCanada,64,2.102496714848883,2016-03-22,2016-05-25,FDA -> HealthCanada
ixekizumab,HealthCanada,PMDA,5,0.164257555847569,2016-05-25,2016-05-30,HealthCanada -> PMDA
ixekizumab,PMDA,TGA,94,3.088042049934297,2016-05-30,2016-09-01,PMDA -> TGA
ketoconazole,FDA,HealthCanada,59,1.938239159001314,1997-10-10,1997-12-08,FDA -> HealthCanada
ketoprofen,FDA,HealthCanada,86,2.8252299605781865,1995-10-06,1995-12-31,FDA -> HealthCanada
ketorolac tromethamine,HealthCanada,FDA,502,16.491458607095925,1995-12-31,1997-05-16,HealthCanada -> FDA
labetalol hydrochloride,HealthCanada,FDA,734,24.113009198423125,1996-07-30,1998-08-03,HealthCanada -> FDA
labetalol hydrochloride,FDA,TGA,7690,252.6281208935611,1998-08-03,2019-08-23,FDA -> TGA
lacosamide,EMA,FDA,124,4.073587385019711,2008-06-26,2008-10-28,EMA -> FDA
lacosamide,FDA,HealthCanada,702,23.061760840998684,2008-10-28,2010-09-30,FDA -> HealthCanada
lacosamide,HealthCanada,TGA,2854,93.75821287779237,2010-09-30,2018-07-24,HealthCanada -> TGA
lactulose,FDA,HealthCanada,471,15.473061760840999,1995-07-03,1996-10-16,FDA -> HealthCanada
lamivudine,FDA,HealthCanada,44,1.445466491458607,1995-11-17,1995-12-31,FDA -> HealthCanada
lamivudine,HealthCanada,EMA,109,3.5808147174770038,1995-12-31,1996-04-18,HealthCanada -> EMA
lamotrigine,HealthCanada,FDA,967,31.76741130091984,1995-12-31,1998-08-24,HealthCanada -> FDA
lanadelumab,HealthCanada,EMA,29,0.9526938239159001,2018-09-19,2018-10-18,HealthCanada -> EMA
lanadelumab,EMA,TGA,98,3.219448094612352,2018-10-18,2019-01-24,EMA -> TGA
landiolol hydrochloride,Swissmedic,HealthCanada,397,13.042049934296976,2022-10-19,2023-11-20,Swissmedic -> HealthCanada
landiolol hydrochloride,HealthCanada,FDA,368,12.089356110381077,2023-11-20,2024-11-22,HealthCanada -> FDA
lansoprazole,FDA,HealthCanada,2,0.0657030223390276,1995-05-10,1995-05-12,FDA -> HealthCanada
lapatinib,EMA,TGA,762,25.03285151116951,2008-04-24,2010-05-26,EMA -> TGA
laronidase,FDA,HealthCanada,397,13.042049934296976,2003-04-30,2004-05-31,FDA -> HealthCanada
larotrectinib,EMA,TGA,399,13.107752956636006,2019-07-25,2020-08-27,EMA -> TGA
lasmiditan,EMA,FDA,911,29.927726675427067,2022-06-23,2024-12-20,EMA -> FDA
latanoprost,FDA,HealthCanada,376,12.352168199737187,1996-06-05,1997-06-16,FDA -> HealthCanada
latanoprost,HealthCanada,EMA,9586,314.9145860709593,1997-06-16,2023-09-14,HealthCanada -> EMA
latanoprostene bunod,FDA,HealthCanada,420,13.797634691195794,2017-11-02,2018-12-27,FDA -> HealthCanada
lebrikizumab,EMA,PMDA,74,2.431011826544021,2023-09-14,2023-11-27,EMA -> PMDA
lebrikizumab,PMDA,TGA,171,5.617608409986859,2023-11-27,2024-05-16,PMDA -> TGA
lebrikizumab,TGA,HealthCanada,39,1.281208935611038,2024-05-16,2024-06-24,TGA -> HealthCanada
lecanemab,PMDA,EMA,451,14.816031537450723,2023-08-21,2024-11-14,PMDA -> EMA
ledipasvir / sofosbuvir,EMA,TGA,225,7.391590013140604,2014-09-25,2015-05-08,EMA -> TGA
leflunomide,FDA,HealthCanada,553,18.166885676741128,1998-09-10,2000-03-16,FDA -> HealthCanada
leflunomide,HealthCanada,EMA,3507,115.21024967148489,2000-03-16,2009-10-22,HealthCanada -> EMA
lemborexant,PMDA,FDA,21,0.6898817345597897,2019-11-29,2019-12-20,PMDA -> FDA
lemborexant,FDA,HealthCanada,320,10.512483574244415,2019-12-20,2020-11-04,FDA -> HealthCanada
lemborexant,HealthCanada,TGA,253,8.31143232588699,2020-11-04,2021-07-15,HealthCanada -> TGA
lenacapavir,EMA,Swissmedic,379,12.450722733245728,2022-06-23,2023-07-07,EMA -> Swissmedic
lenalidomide,FDA,HealthCanada,751,24.67148488830486,2005-12-27,2008-01-17,FDA -> HealthCanada
lenalidomide,HealthCanada,TGA,2849,93.5939553219448,2008-01-17,2015-11-05,HealthCanada -> TGA
lenalidomide,TGA,EMA,994,32.65440210249671,2015-11-05,2018-07-26,TGA -> EMA
lenvatinib,EMA,TGA,1636,53.745072273324574,2015-03-26,2019-09-17,EMA -> TGA
lesinurad,EMA,FDA,5,0.164257555847569,2015-12-17,2015-12-22,EMA -> FDA
letermovir,HealthCanada,FDA,7,0.22996057818659657,2017-11-01,2017-11-08,HealthCanada -> FDA
letermovir,FDA,EMA,1,0.0328515111695138,2017-11-08,2017-11-09,FDA -> EMA
letermovir,EMA,PMDA,113,3.712220762155059,2017-11-09,2018-03-02,EMA -> PMDA
letibotulinumtoxina,HealthCanada,TGA,162,5.321944809461235,2022-06-14,2022-11-23,HealthCanada -> TGA
letrozole,HealthCanada,FDA,65,2.135348226018397,1997-05-21,1997-07-25,HealthCanada -> FDA
leuprolide acetate,FDA,HealthCanada,624,20.49934296977661,1995-03-30,1996-12-13,FDA -> HealthCanada
leuprorelin,TGA,EMA,1630,53.547963206307486,2017-10-06,2022-03-24,TGA -> EMA
levetiracetam,FDA,HealthCanada,1192,39.15900131406045,1999-11-30,2003-03-06,FDA -> HealthCanada
levetiracetam,HealthCanada,EMA,2996,98.42312746386334,2003-03-06,2011-05-19,HealthCanada -> EMA
levocarnitine,HealthCanada,FDA,2261,74.2772667542707,1995-01-19,2001-03-29,HealthCanada -> FDA
levodopa,FDA,EMA,216,7.09592641261498,2018-12-21,2019-07-25,FDA -> EMA
levofloxacin,FDA,HealthCanada,4688,154.00788436268067,1996-12-20,2009-10-21,FDA -> HealthCanada
levofloxacin,HealthCanada,EMA,1884,61.892247043363994,2009-10-21,2014-12-18,HealthCanada -> EMA
levonorgestrel,FDA,HealthCanada,1562,51.31406044678055,1996-08-15,2000-11-24,FDA -> HealthCanada
levonorgestrel,HealthCanada,TGA,4673,153.51511169513796,2000-11-24,2013-09-10,HealthCanada -> TGA
levothyroxine sodium,HealthCanada,FDA,1329,43.659658344283834,1996-12-31,2000-08-21,HealthCanada -> FDA
lidocaine,FDA,HealthCanada,420,13.797634691195794,1996-05-21,1997-07-15,FDA -> HealthCanada
lidocaine hydrochloride,FDA,HealthCanada,2469,81.11038107752957,1995-06-23,2002-03-27,FDA -> HealthCanada
lifitegrast,FDA,HealthCanada,529,17.378449408672797,2016-07-11,2017-12-22,FDA -> HealthCanada
lifitegrast,HealthCanada,TGA,392,12.877792378449408,2017-12-22,2019-01-18,HealthCanada -> TGA
linaclotide,FDA,EMA,21,0.6898817345597897,2012-08-30,2012-09-20,FDA -> EMA
linaclotide,EMA,HealthCanada,438,14.388961892247043,2012-09-20,2013-12-02,EMA -> HealthCanada
linagliptin,FDA,EMA,52,1.7082785808147174,2011-05-02,2011-06-23,FDA -> EMA
linagliptin,EMA,HealthCanada,35,1.149802890932983,2011-06-23,2011-07-28,EMA -> HealthCanada
linagliptin,HealthCanada,TGA,85,2.7923784494086727,2011-07-28,2011-10-21,HealthCanada -> TGA
linezolid,FDA,HealthCanada,349,11.465177398160314,2000-04-18,2001-04-02,FDA -> HealthCanada
lipegfilgrastim,EMA,TGA,882,28.97503285151117,2013-05-30,2015-10-29,EMA -> TGA
liraglutide,EMA,PMDA,218,7.1616294349540075,2009-04-23,2009-11-27,EMA -> PMDA
liraglutide,PMDA,FDA,59,1.938239159001314,2009-11-27,2010-01-25,PMDA -> FDA
liraglutide,FDA,HealthCanada,116,3.8107752956636003,2010-01-25,2010-05-21,FDA -> HealthCanada
liraglutide,HealthCanada,TGA,89,2.923784494086728,2010-05-21,2010-08-18,HealthCanada -> TGA
lisdexamfetamine dimesylate,FDA,HealthCanada,727,23.88304862023653,2007-02-23,2009-02-19,FDA -> HealthCanada
lisinopril,HealthCanada,FDA,2082,68.39684625492772,1996-10-18,2002-07-01,HealthCanada -> FDA
lisocabtagene maraleucel,EMA,Swissmedic,60,1.9710906701708277,2022-01-27,2022-03-28,EMA -> Swissmedic
lisocabtagene maraleucel,Swissmedic,HealthCanada,39,1.281208935611038,2022-03-28,2022-05-06,Swissmedic -> HealthCanada
lithium carbonate,HealthCanada,FDA,1731,56.86596583442838,1996-12-31,2001-09-27,HealthCanada -> FDA
lixisenatide,EMA,TGA,112,3.679369250985545,2012-11-28,2013-03-20,EMA -> TGA
lixisenatide,TGA,PMDA,65,2.135348226018397,2013-03-20,2013-05-24,TGA -> PMDA
lixisenatide,PMDA,FDA,1160,38.107752956636006,2013-05-24,2016-07-27,PMDA -> FDA
lonafarnib,FDA,EMA,545,17.904073587385017,2020-11-20,2022-05-19,FDA -> EMA
lonoctocog alfa,EMA,TGA,139,4.566360052562418,2016-11-10,2017-03-29,EMA -> TGA
lonoctocog alfa,TGA,PMDA,163,5.354796320630749,2017-03-29,2017-09-08,TGA -> PMDA
loperamide hydrochloride,FDA,HealthCanada,191,6.274638633377135,1995-06-23,1995-12-31,FDA -> HealthCanada
loratadine,FDA,HealthCanada,591,19.415243101182654,1996-08-23,1998-04-06,FDA -> HealthCanada
lorazepam,HealthCanada,FDA,256,8.409986859395532,1995-12-31,1996-09-12,HealthCanada -> FDA
lorlatinib,PMDA,FDA,65,2.135348226018397,2018-08-29,2018-11-02,PMDA -> FDA
lorlatinib,FDA,HealthCanada,112,3.679369250985545,2018-11-02,2019-02-22,FDA -> HealthCanada
lorlatinib,HealthCanada,EMA,6,0.19710906701708278,2019-02-22,2019-02-28,HealthCanada -> EMA
lorlatinib,EMA,TGA,256,8.409986859395532,2019-02-28,2019-11-11,EMA -> TGA
losartan potassium,FDA,HealthCanada,261,8.5742444152431,1995-04-14,1995-12-31,FDA -> HealthCanada
loteprednol etabonate,FDA,HealthCanada,3942,129.50065703022338,1998-03-09,2008-12-23,FDA -> HealthCanada
loteprednol etabonate,HealthCanada,TGA,1847,60.67674113009198,2008-12-23,2014-01-13,HealthCanada -> TGA
lovastatin,HealthCanada,FDA,1727,56.73455978975033,1997-03-26,2001-12-17,HealthCanada -> FDA
loxapine,EMA,FDA,8,0.2628120893561104,2012-12-13,2012-12-21,EMA -> FDA
lumacaftor / ivacaftor,EMA,TGA,160,5.256241787122208,2015-09-24,2016-03-02,EMA -> TGA
lumasiran,EMA,Swissmedic,412,13.534822601839684,2020-10-15,2021-12-01,EMA -> Swissmedic
lumasiran,Swissmedic,TGA,932,30.617608409986858,2021-12-01,2024-06-20,Swissmedic -> TGA
lurasidone hydrochloride,FDA,HealthCanada,594,19.513797634691194,2010-10-28,2012-06-13,FDA -> HealthCanada
lurasidone hydrochloride,HealthCanada,TGA,644,21.156373193166885,2012-06-13,2014-03-19,HealthCanada -> TGA
lurbinectedin,FDA,TGA,452,14.848883048620236,2020-06-15,2021-09-10,FDA -> TGA
lurbinectedin,TGA,HealthCanada,19,0.6241787122207622,2021-09-10,2021-09-29,TGA -> HealthCanada
lurbinectedin,HealthCanada,Swissmedic,524,17.21419185282523,2021-09-29,2023-03-07,HealthCanada -> Swissmedic
luspatercept,EMA,HealthCanada,148,4.862023653088042,2020-04-30,2020-09-25,EMA -> HealthCanada
luspatercept,HealthCanada,TGA,336,11.038107752956636,2020-09-25,2021-08-27,HealthCanada -> TGA
lusutrombopag,PMDA,FDA,1068,35.08541392904073,2015-08-28,2018-07-31,PMDA -> FDA
lusutrombopag,FDA,EMA,135,4.434954007884363,2018-07-31,2018-12-13,FDA -> EMA
lutetium (177lu) chloride,TGA,EMA,225,7.391590013140604,2021-12-08,2022-07-21,TGA -> EMA
lutetium (177lu) oxodotreotide,EMA,HealthCanada,538,17.67411300919842,2017-07-20,2019-01-09,EMA -> HealthCanada
lutetium (177lu) vipivotide tetraxetan,HealthCanada,EMA,49,1.609724047306176,2022-08-25,2022-10-13,HealthCanada -> EMA
lutropin alfa,EMA,HealthCanada,1793,58.90275952693823,2000-07-27,2005-06-24,EMA -> HealthCanada
macitentan,FDA,EMA,6,0.19710906701708278,2013-10-18,2013-10-24,FDA -> EMA
macitentan,EMA,HealthCanada,13,0.42706964520367935,2013-10-24,2013-11-06,EMA -> HealthCanada
macitentan,HealthCanada,TGA,86,2.8252299605781865,2013-11-06,2014-01-31,HealthCanada -> TGA
magnesium chloride,HealthCanada,FDA,3494,114.7831800262812,1996-12-31,2006-07-26,HealthCanada -> FDA
magnesium sulfate,FDA,HealthCanada,9366,307.6872536136662,1995-07-11,2021-03-02,FDA -> HealthCanada
mannitol,HealthCanada,FDA,3101,101.87253613666228,2002-04-09,2010-10-05,HealthCanada -> FDA
mannitol,FDA,TGA,125,4.106438896189225,2010-10-05,2011-02-07,FDA -> TGA
mannitol,TGA,EMA,374,12.28646517739816,2011-02-07,2012-02-16,TGA -> EMA
maralixibat chloride,FDA,EMA,379,12.450722733245728,2021-09-29,2022-10-13,FDA -> EMA
maralixibat chloride,EMA,Swissmedic,644,21.156373193166885,2022-10-13,2024-07-18,EMA -> Swissmedic
maraviroc,FDA,EMA,40,1.314060446780552,2007-08-06,2007-09-15,FDA -> EMA
maraviroc,EMA,HealthCanada,6,0.19710906701708278,2007-09-15,2007-09-21,EMA -> HealthCanada
maraviroc,HealthCanada,TGA,1797,59.03416557161629,2007-09-21,2012-08-22,HealthCanada -> TGA
maribavir,FDA,EMA,296,9.724047306176084,2021-11-23,2022-09-15,FDA -> EMA
maribavir,EMA,HealthCanada,0,0.0,2022-09-15,2022-09-15,EMA -> HealthCanada
maribavir,HealthCanada,TGA,12,0.39421813403416556,2022-09-15,2022-09-27,HealthCanada -> TGA
maribavir,TGA,Swissmedic,295,9.69119579500657,2022-09-27,2023-07-19,TGA -> Swissmedic
mavacamten,FDA,TGA,140,4.599211563731932,2022-04-28,2022-09-15,FDA -> TGA
mavacamten,TGA,HealthCanada,54,1.773981603153745,2022-09-15,2022-11-08,TGA -> HealthCanada
mavacamten,HealthCanada,Swissmedic,168,5.519053876478318,2022-11-08,2023-04-25,HealthCanada -> Swissmedic
mavacamten,Swissmedic,EMA,1,0.0328515111695138,2023-04-25,2023-04-26,Swissmedic -> EMA
mecasermin,TGA,HealthCanada,394,12.943495400788436,2019-11-19,2020-12-17,TGA -> HealthCanada
medroxyprogesterone acetate,FDA,HealthCanada,151,4.9605781865965834,1996-08-09,1997-01-07,FDA -> HealthCanada
medroxyprogesterone acetate,HealthCanada,TGA,5280,173.45597897503285,1997-01-07,2011-06-23,HealthCanada -> TGA
mefenamic acid,HealthCanada,FDA,5126,168.3968462549277,1996-11-06,2010-11-19,HealthCanada -> FDA
megestrol acetate,FDA,HealthCanada,93,3.055190538764783,1995-09-29,1995-12-31,FDA -> HealthCanada
melatonin,TGA,EMA,3162,103.87647831800263,2009-11-28,2018-07-26,TGA -> EMA
meloxicam,FDA,HealthCanada,1302,42.77266754270696,2000-04-13,2003-11-06,FDA -> HealthCanada
melphalan,FDA,EMA,1275,41.88567674113009,2017-03-22,2020-09-17,FDA -> EMA
memantine,EMA,FDA,4241,139.32325886990802,2012-09-20,2024-05-01,EMA -> FDA
memantine hydrochloride,FDA,HealthCanada,419,13.764783180026281,2003-10-16,2004-12-08,FDA -> HealthCanada
memantine hydrochloride,HealthCanada,PMDA,2177,71.51773981603154,2004-12-08,2010-11-24,HealthCanada -> PMDA
mepivacaine hydrochloride,HealthCanada,FDA,2523,82.88436268068331,2001-06-01,2008-04-28,HealthCanada -> FDA
mepolizumab,EMA,FDA,41,1.3469119579500657,2015-09-24,2015-11-04,EMA -> FDA
mepolizumab,FDA,TGA,82,2.6938239159001314,2015-11-04,2016-01-25,FDA -> TGA
mepolizumab,TGA,PMDA,32,1.0512483574244416,2016-01-25,2016-02-26,TGA -> PMDA
mepolizumab,PMDA,HealthCanada,1320,43.36399474375821,2016-02-26,2019-10-08,PMDA -> HealthCanada
mercaptopurine,FDA,EMA,2717,89.25755584756898,2004-02-11,2011-07-21,FDA -> EMA
mercaptopurine,EMA,HealthCanada,827,27.16819973718791,2011-07-21,2013-10-25,EMA -> HealthCanada
meropenem,FDA,HealthCanada,6335,208.1143232588699,1996-06-21,2013-10-25,FDA -> HealthCanada
mesna,HealthCanada,FDA,496,16.294349540078844,1999-12-17,2001-04-26,HealthCanada -> FDA
metformin hydrochloride,FDA,HealthCanada,303,9.95400788436268,1995-03-03,1995-12-31,FDA -> HealthCanada
methadone hydrochloride,FDA,HealthCanada,1799,59.09986859395532,1995-04-28,2000-03-31,FDA -> HealthCanada
methazolamide,FDA,HealthCanada,2099,68.95532194480946,1996-08-28,2002-05-28,FDA -> HealthCanada
methimazole,FDA,HealthCanada,2623,86.16951379763469,2000-03-29,2007-06-04,FDA -> HealthCanada
methotrexate,HealthCanada,FDA,3608,118.52825229960578,2003-11-25,2013-10-11,HealthCanada -> FDA
methotrexate,FDA,TGA,676,22.207621550591327,2013-10-11,2015-08-18,FDA -> TGA
methotrexate,TGA,EMA,310,10.183968462549277,2015-08-18,2016-06-23,TGA -> EMA
methoxsalen,FDA,HealthCanada,5187,170.40078843626807,1999-02-25,2013-05-09,FDA -> HealthCanada
methoxsalen,HealthCanada,TGA,2318,76.14980289093297,2013-05-09,2019-09-13,HealthCanada -> TGA
methylene blue,HealthCanada,FDA,5507,180.9132720105125,2001-03-11,2016-04-08,HealthCanada -> FDA
methylnaltrexone bromide,HealthCanada,EMA,27,0.8869908015768725,2008-03-28,2008-04-24,HealthCanada -> EMA
methylnaltrexone bromide,EMA,FDA,0,0.0,2008-04-24,2008-04-24,EMA -> FDA
methylphenidate hydrochloride,FDA,HealthCanada,56,1.8396846254927726,1997-08-29,1997-10-24,FDA -> HealthCanada
methylprednisolone acetate,HealthCanada,FDA,3342,109.78975032851511,1995-12-31,2005-02-23,HealthCanada -> FDA
metoclopramide hydrochloride,HealthCanada,FDA,21,0.6898817345597897,1995-09-14,1995-10-05,HealthCanada -> FDA
metoprolol tartrate,FDA,HealthCanada,769,25.26281208935611,1995-01-31,1997-03-10,FDA -> HealthCanada
metreleptin,PMDA,FDA,353,11.59658344283837,2013-03-08,2014-02-24,PMDA -> FDA
metreleptin,FDA,EMA,1557,51.14980289093298,2014-02-24,2018-05-31,FDA -> EMA
metreleptin,EMA,HealthCanada,2057,67.57555847568987,2018-05-31,2024-01-17,EMA -> HealthCanada
metronidazole,FDA,HealthCanada,242,7.9500657030223385,1995-05-03,1995-12-31,FDA -> HealthCanada
mexiletine hydrochloride,FDA,HealthCanada,643,21.12352168199737,1995-05-16,1997-02-17,FDA -> HealthCanada
micafungin sodium,FDA,HealthCanada,797,26.182654402102497,2005-03-16,2007-05-22,FDA -> HealthCanada
miconazole nitrate,FDA,HealthCanada,727,23.88304862023653,1995-01-04,1996-12-31,FDA -> HealthCanada
midazolam,HealthCanada,EMA,4385,144.053876478318,1999-06-21,2011-06-23,HealthCanada -> EMA
midazolam,EMA,FDA,2885,94.7766097240473,2011-06-23,2019-05-17,EMA -> FDA
midodrine hydrochloride,FDA,HealthCanada,3475,114.15900131406045,1996-09-06,2006-03-13,FDA -> HealthCanada
midodrine hydrochloride,HealthCanada,TGA,5014,164.71747700394218,2006-03-13,2019-12-04,HealthCanada -> TGA
midostaurin,FDA,EMA,83,2.726675427069645,2017-04-28,2017-07-20,FDA -> EMA
midostaurin,EMA,HealthCanada,1,0.0328515111695138,2017-07-20,2017-07-21,EMA -> HealthCanada
midostaurin,HealthCanada,TGA,290,9.526938239159001,2017-07-21,2018-05-07,HealthCanada -> TGA
mifepristone,FDA,TGA,4331,142.27989487516425,2000-09-28,2012-08-07,FDA -> TGA
migalastat,EMA,TGA,495,16.26149802890933,2016-04-01,2017-08-09,EMA -> TGA
migalastat,TGA,PMDA,204,6.701708278580814,2017-08-09,2018-03-01,TGA -> PMDA
miglustat,FDA,HealthCanada,244,8.015768725361367,2003-07-31,2004-03-31,FDA -> HealthCanada
miglustat,HealthCanada,TGA,2135,70.13797634691196,2004-03-31,2010-02-03,HealthCanada -> TGA
miglustat,TGA,EMA,2549,83.73850197109067,2010-02-03,2017-01-26,TGA -> EMA
milnacipran hydrochloride,FDA,TGA,1024,33.63994743758213,2009-01-14,2011-11-04,FDA -> TGA
minoxidil,FDA,HealthCanada,5396,177.26675427069645,1995-12-13,2010-09-21,FDA -> HealthCanada
mirabegron,PMDA,FDA,393,12.910643889618921,2011-06-01,2012-06-28,PMDA -> FDA
mirabegron,FDA,EMA,112,3.679369250985545,2012-06-28,2012-10-18,FDA -> EMA
mirabegron,EMA,HealthCanada,139,4.566360052562418,2012-10-18,2013-03-06,EMA -> HealthCanada
mirabegron,HealthCanada,TGA,204,6.701708278580814,2013-03-06,2013-09-26,HealthCanada -> TGA
mirikizumab,PMDA,EMA,27,0.8869908015768725,2023-03-03,2023-03-30,PMDA -> EMA
mirikizumab,EMA,HealthCanada,112,3.679369250985545,2023-03-30,2023-07-20,EMA -> HealthCanada
mirikizumab,HealthCanada,TGA,68,2.2339027595269383,2023-07-20,2023-09-26,HealthCanada -> TGA
mirikizumab,TGA,Swissmedic,65,2.135348226018397,2023-09-26,2023-11-30,TGA -> Swissmedic
mirtazapine,FDA,HealthCanada,1799,59.09986859395532,1996-06-14,2001-05-18,FDA -> HealthCanada
misoprostol,HealthCanada,FDA,394,12.943495400788436,2001-06-11,2002-07-10,HealthCanada -> FDA
misoprostol,FDA,TGA,3681,120.92641261498028,2002-07-10,2012-08-07,FDA -> TGA
mitomycin,FDA,HealthCanada,630,20.69645203679369,1995-04-19,1997-01-08,FDA -> HealthCanada
mobocertinib,Swissmedic,TGA,43,1.4126149802890933,2022-06-01,2022-07-14,Swissmedic -> TGA
modafinil,FDA,HealthCanada,64,2.102496714848883,1998-12-24,1999-02-26,FDA -> HealthCanada
mogamulizumab,PMDA,EMA,2423,79.59921156373193,2012-02-01,2018-09-20,PMDA -> EMA
mogamulizumab,EMA,TGA,839,27.562417871222074,2018-09-20,2021-01-06,EMA -> TGA
mogamulizumab,TGA,Swissmedic,238,7.818659658344283,2021-01-06,2021-09-01,TGA -> Swissmedic
mogamulizumab,Swissmedic,HealthCanada,274,9.00131406044678,2021-09-01,2022-06-02,Swissmedic -> HealthCanada
molnupiravir,PMDA,TGA,25,0.8212877792378449,2021-12-24,2022-01-18,PMDA -> TGA
mometasone furoate,FDA,HealthCanada,294,9.658344283837057,1997-10-01,1998-07-22,FDA -> HealthCanada
moroctocog alfa,EMA,HealthCanada,3415,112.18791064388961,1998-12-17,2008-04-23,EMA -> HealthCanada
morphine sulfate,HealthCanada,FDA,338,11.103810775295663,1995-07-31,1996-07-03,HealthCanada -> FDA
mosunetuzumab,EMA,Swissmedic,293,9.625492772667542,2022-04-22,2023-02-09,EMA -> Swissmedic
mupirocin,FDA,HealthCanada,1248,40.99868593955322,2002-12-04,2006-05-05,FDA -> HealthCanada
mycophenolate mofetil,FDA,HealthCanada,196,6.438896189224704,1995-05-03,1995-11-15,FDA -> HealthCanada
mycophenolate mofetil,HealthCanada,EMA,91,2.9894875164257555,1995-11-15,1996-02-14,HealthCanada -> EMA
nabumetone,HealthCanada,FDA,644,21.156373193166885,1998-08-21,2000-05-26,HealthCanada -> FDA
nadolol,FDA,HealthCanada,8868,291.3272010512483,1995-11-09,2020-02-19,FDA -> HealthCanada
nalmefene,EMA,TGA,903,29.664914586070957,2012-12-13,2015-06-04,EMA -> TGA
naloxegol,EMA,FDA,2344,77.00394218134034,2014-09-25,2021-02-24,EMA -> FDA
naloxegol oxalate,FDA,TGA,476,15.637319316688567,2014-09-16,2016-01-05,FDA -> TGA
naloxone hydrochloride,HealthCanada,FDA,720,23.653088042049934,1995-02-01,1997-01-21,HealthCanada -> FDA
naltrexone hydrochloride,HealthCanada,FDA,197,6.471747700394218,1997-10-23,1998-05-08,HealthCanada -> FDA
naphazoline hydrochloride,FDA,HealthCanada,2975,97.73324572930355,1996-01-31,2004-03-24,FDA -> HealthCanada
naproxen,FDA,HealthCanada,324,10.64388961892247,1995-02-10,1995-12-31,FDA -> HealthCanada
naproxen sodium,FDA,HealthCanada,292,9.592641261498029,1995-03-14,1995-12-31,FDA -> HealthCanada
natalizumab,FDA,EMA,581,19.086727989487514,2004-11-23,2006-06-27,FDA -> EMA
natalizumab,EMA,HealthCanada,93,3.055190538764783,2006-06-27,2006-09-28,EMA -> HealthCanada
necitumumab,FDA,EMA,23,0.7555847568988173,2015-11-24,2015-12-17,FDA -> EMA
nelarabine,FDA,EMA,663,21.780551905387647,2005-10-28,2007-08-22,FDA -> EMA
nelarabine,EMA,HealthCanada,31,1.0183968462549278,2007-08-22,2007-09-22,EMA -> HealthCanada
nelarabine,HealthCanada,TGA,6029,198.0617608409987,2007-09-22,2024-03-25,HealthCanada -> TGA
nemolizumab,PMDA,EMA,1015,33.3442838370565,2022-03-03,2024-12-12,PMDA -> EMA
neostigmine methylsulfate,HealthCanada,FDA,5117,168.1011826544021,1999-05-28,2013-05-31,HealthCanada -> FDA
nepafenac,FDA,HealthCanada,972,31.93166885676741,2005-08-19,2008-04-17,FDA -> HealthCanada
nepafenac,HealthCanada,TGA,2756,90.53876478318003,2008-04-17,2015-11-03,HealthCanada -> TGA
netarsudil,EMA,FDA,1569,51.544021024967144,2019-09-19,2024-01-05,EMA -> FDA
nevirapine,FDA,EMA,488,16.031537450722734,1996-06-21,1997-10-22,FDA -> EMA
nevirapine,EMA,HealthCanada,4773,156.80026281208936,1997-10-22,2010-11-16,EMA -> HealthCanada
nevirapine,HealthCanada,TGA,398,13.074901445466491,2010-11-16,2011-12-19,HealthCanada -> TGA
nicardipine hydrochloride,FDA,Swissmedic,9013,296.0906701708278,1996-07-18,2021-03-22,FDA -> Swissmedic
nifedipine,FDA,HealthCanada,3301,108.44283837056504,1999-12-17,2008-12-30,FDA -> HealthCanada
nilotinib,TGA,EMA,4689,154.0407358738502,2011-08-26,2024-06-27,TGA -> EMA
nilotinib,EMA,FDA,97,3.1865965834428382,2024-06-27,2024-10-02,EMA -> FDA
nimodipine,FDA,HealthCanada,751,24.67148488830486,2007-04-17,2009-05-07,FDA -> HealthCanada
nintedanib,EMA,PMDA,245,8.04862023653088,2014-09-25,2015-05-28,EMA -> PMDA
nintedanib,PMDA,FDA,1895,62.253613666228645,2015-05-28,2020-08-04,PMDA -> FDA
nintedanib,FDA,TGA,141,4.6320630749014455,2020-08-04,2020-12-23,FDA -> TGA
niraparib,EMA,TGA,652,21.419185282522996,2017-09-14,2019-06-28,EMA -> TGA
niraparib,TGA,PMDA,434,14.257555847568987,2019-06-28,2020-09-04,TGA -> PMDA
nirmatrelvir and ritonavir,PMDA,TGA,928,30.486202365308802,2022-02-10,2024-08-26,PMDA -> TGA
nirsevimab,EMA,HealthCanada,216,7.09592641261498,2022-09-15,2023-04-19,EMA -> HealthCanada
nirsevimab,HealthCanada,TGA,217,7.128777923784494,2023-04-19,2023-11-22,HealthCanada -> TGA
nirsevimab,TGA,Swissmedic,30,0.9855453350854139,2023-11-22,2023-12-22,TGA -> Swissmedic
nitisinone,FDA,TGA,3192,104.86202365308804,2002-01-18,2010-10-15,FDA -> TGA
nitisinone,TGA,PMDA,1475,48.45597897503285,2010-10-15,2014-10-29,TGA -> PMDA
nitisinone,PMDA,HealthCanada,692,22.733245729303547,2014-10-29,2016-09-20,PMDA -> HealthCanada
nitisinone,HealthCanada,EMA,275,9.034165571616294,2016-09-20,2017-06-22,HealthCanada -> EMA
nitisinone,EMA,Swissmedic,1677,55.09198423127464,2017-06-22,2022-01-24,EMA -> Swissmedic
nitric oxide,FDA,HealthCanada,2101,69.02102496714849,1999-12-23,2005-09-23,FDA -> HealthCanada
