drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
abilify,FDA,HealthCanada,2428,79.7634691195795,2002-11-15,2009-07-09,FDA -> HealthCanada
abilify asimtufii,FDA,HealthCanada,631,20.729303547963205,2023-04-27,2025-01-17,FDA -> HealthCanada
abrilada,FDA,HealthCanada,426,13.994743758212877,2019-11-15,2021-01-14,FDA -> HealthCanada
absorica ld,FDA,HealthCanada,1325,43.52825229960578,2019-11-05,2023-06-22,FDA -> HealthCanada
accrufer,FDA,HealthCanada,1854,60.906701708278575,2019-07-25,2024-08-21,FDA -> HealthCanada
actemra,FDA,HealthCanada,112,3.679369250985545,2010-01-08,2010-04-30,FDA -> HealthCanada
actonel,FDA,HealthCanada,1718,56.4388961892247,1998-03-27,2002-12-09,FDA -> HealthCanada
acular ls,FDA,HealthCanada,227,7.457293035479632,2003-05-30,2004-01-12,FDA -> HealthCanada
acuvail,FDA,HealthCanada,693,22.766097240473062,2009-07-22,2011-06-15,FDA -> HealthCanada
aczone,FDA,HealthCanada,343,11.268068331143231,2005-07-07,2006-06-15,FDA -> HealthCanada
adcetris,FDA,HealthCanada,532,17.47700394218134,2011-08-19,2013-02-01,FDA -> HealthCanada
adcirca,FDA,HealthCanada,187,6.14323258869908,2009-05-22,2009-11-25,FDA -> HealthCanada
addyi,FDA,HealthCanada,924,30.354796320630747,2015-08-18,2018-02-27,FDA -> HealthCanada
adempas,HealthCanada,FDA,19,0.6241787122207622,2013-09-19,2013-10-08,HealthCanada -> FDA
adreview,FDA,HealthCanada,1322,43.42969776609724,2008-09-19,2012-05-03,FDA -> HealthCanada
afinitor,FDA,HealthCanada,259,8.508541392904073,2009-03-30,2009-12-14,FDA -> HealthCanada
afinitor disperz,FDA,HealthCanada,639,20.992115637319316,2012-08-29,2014-05-30,FDA -> HealthCanada
aggrastat,FDA,HealthCanada,462,15.177398160315374,1998-05-14,1999-08-19,FDA -> HealthCanada
aimovig,FDA,HealthCanada,76,2.4967148488830486,2018-05-17,2018-08-01,FDA -> HealthCanada
ajovy,FDA,HealthCanada,573,18.823915900131404,2018-09-14,2020-04-09,FDA -> HealthCanada
akeega,HealthCanada,FDA,60,1.9710906701708277,2023-06-12,2023-08-11,HealthCanada -> FDA
aklief,FDA,HealthCanada,52,1.7082785808147174,2019-10-04,2019-11-25,FDA -> HealthCanada
akynzeo,FDA,HealthCanada,1084,35.611038107752954,2014-10-10,2017-09-28,FDA -> HealthCanada
aldurazyme,FDA,HealthCanada,397,13.042049934296976,2003-04-30,2004-05-31,FDA -> HealthCanada
alimta,FDA,HealthCanada,1499,49.24441524310118,2004-02-04,2008-03-13,FDA -> HealthCanada
aloxi,FDA,HealthCanada,3155,103.64651773981603,2003-07-25,2012-03-14,FDA -> HealthCanada
alphagan,FDA,HealthCanada,444,14.586070959264125,1996-09-06,1997-11-24,FDA -> HealthCanada
alphagan p,FDA,HealthCanada,963,31.636005256241784,2001-03-16,2003-11-04,FDA -> HealthCanada
alrex,FDA,HealthCanada,3942,129.50065703022338,1998-03-09,2008-12-23,FDA -> HealthCanada
altace,HealthCanada,FDA,3919,128.74507227332458,1996-06-05,2007-02-27,HealthCanada -> FDA
alunbrig,FDA,HealthCanada,454,14.914586070959263,2017-04-28,2018-07-26,FDA -> HealthCanada
alvesco,HealthCanada,FDA,486,15.965834428383705,2006-09-11,2008-01-10,HealthCanada -> FDA
ambisome,FDA,HealthCanada,919,30.190538764783177,1997-08-11,2000-02-16,FDA -> HealthCanada
amoxicillin,FDA,HealthCanada,5252,172.53613666228645,1996-01-29,2010-06-16,FDA -> HealthCanada
amvuttra,FDA,HealthCanada,492,16.16294349540079,2022-06-13,2023-10-18,FDA -> HealthCanada
anastrozole,FDA,HealthCanada,2008,65.9658344283837,2007-05-25,2012-11-22,FDA -> HealthCanada
androgel,FDA,HealthCanada,709,23.291721419185283,2000-02-28,2002-02-06,FDA -> HealthCanada
angeliq,HealthCanada,FDA,82,2.6938239159001314,2005-07-08,2005-09-28,HealthCanada -> FDA
angiomax,FDA,HealthCanada,663,21.780551905387647,2000-12-15,2002-10-09,FDA -> HealthCanada
anoro ellipta,FDA,HealthCanada,5,0.164257555847569,2013-12-18,2013-12-23,FDA -> HealthCanada
antizol,FDA,HealthCanada,1092,35.873850197109064,1997-12-04,2000-11-30,FDA -> HealthCanada
apixaban,FDA,HealthCanada,1306,42.90407358738502,2019-02-22,2022-09-20,FDA -> HealthCanada
apretude,FDA,HealthCanada,872,28.64651773981603,2021-12-20,2024-05-10,FDA -> HealthCanada
aptiom,FDA,HealthCanada,242,7.9500657030223385,2013-11-08,2014-07-08,FDA -> HealthCanada
aptivus,FDA,HealthCanada,152,4.993429697766097,2005-06-22,2005-11-21,FDA -> HealthCanada
aranesp,FDA,HealthCanada,4025,132.22733245729302,2001-09-17,2012-09-24,FDA -> HealthCanada
arava,FDA,HealthCanada,553,18.166885676741128,1998-09-10,2000-03-16,FDA -> HealthCanada
arazlo,FDA,HealthCanada,568,18.659658344283837,2019-12-18,2021-07-08,FDA -> HealthCanada
argatroban,FDA,HealthCanada,8764,287.9106438896189,2000-06-30,2024-06-28,FDA -> HealthCanada
aricept,FDA,HealthCanada,260,8.541392904073588,1996-11-25,1997-08-12,FDA -> HealthCanada
arimidex,FDA,HealthCanada,247,8.114323258869907,1995-12-27,1996-08-30,FDA -> HealthCanada
aripiprazole,FDA,HealthCanada,2392,78.580814717477,2012-10-12,2019-05-01,FDA -> HealthCanada
arixtra,FDA,HealthCanada,188,6.176084099868594,2001-12-07,2002-06-13,FDA -> HealthCanada
arnuity ellipta,FDA,HealthCanada,397,13.042049934296976,2014-08-20,2015-09-21,FDA -> HealthCanada
aromasin,FDA,HealthCanada,301,9.888304862023652,1999-10-21,2000-08-17,FDA -> HealthCanada
asmanex twisthaler,HealthCanada,FDA,1489,48.91590013140604,2001-03-02,2005-03-30,HealthCanada -> FDA
asparlas,FDA,HealthCanada,1784,58.60709592641261,2018-12-20,2023-11-08,FDA -> HealthCanada
atacand,FDA,HealthCanada,169,5.551905387647832,1998-06-04,1998-11-20,FDA -> HealthCanada
atenolol,FDA,HealthCanada,1253,41.16294349540079,1995-01-18,1998-06-24,FDA -> HealthCanada
atrovent hfa,HealthCanada,FDA,504,16.557161629434955,2003-07-02,2004-11-17,HealthCanada -> FDA
avalide,FDA,HealthCanada,882,28.97503285151117,1997-09-30,2000-02-29,FDA -> HealthCanada
avapro,FDA,HealthCanada,244,8.015768725361367,1997-09-30,1998-06-01,FDA -> HealthCanada
avastin,FDA,HealthCanada,561,18.429697766097238,2004-02-26,2005-09-09,FDA -> HealthCanada
avodart,FDA,HealthCanada,609,20.006570302233904,2001-11-20,2003-07-22,FDA -> HealthCanada
avonex,FDA,HealthCanada,3349,110.0197109067017,1996-05-17,2005-07-18,FDA -> HealthCanada
avsola,FDA,HealthCanada,97,3.1865965834428382,2019-12-06,2020-03-12,FDA -> HealthCanada
azilect,FDA,HealthCanada,93,3.055190538764783,2006-05-16,2006-08-17,FDA -> HealthCanada
azithromycin,FDA,HealthCanada,1423,46.747700394218136,2005-11-14,2009-10-07,FDA -> HealthCanada
azopt,FDA,HealthCanada,205,6.734559789750328,1998-04-01,1998-10-23,FDA -> HealthCanada
baclofen,FDA,HealthCanada,3718,122.14191852825229,1996-08-19,2006-10-24,FDA -> HealthCanada
balversa,FDA,HealthCanada,196,6.438896189224704,2019-04-12,2019-10-25,FDA -> HealthCanada
banzel,FDA,HealthCanada,950,31.208935611038108,2008-11-14,2011-06-22,FDA -> HealthCanada
baqsimi,FDA,HealthCanada,63,2.0696452036793693,2019-07-24,2019-09-25,FDA -> HealthCanada
baraclude,FDA,HealthCanada,444,14.586070959264125,2005-03-29,2006-06-16,FDA -> HealthCanada
basaglar,HealthCanada,FDA,106,3.4822601839684624,2015-09-01,2015-12-16,HealthCanada -> FDA
bavencio,FDA,HealthCanada,270,8.869908015768726,2017-03-23,2017-12-18,FDA -> HealthCanada
benlysta,FDA,HealthCanada,119,3.9093298291721417,2011-03-09,2011-07-06,FDA -> HealthCanada
benzaclin,FDA,HealthCanada,1096,36.00525624178712,2000-12-21,2003-12-22,FDA -> HealthCanada
beovu,FDA,HealthCanada,157,5.157687253613666,2019-10-07,2020-03-12,FDA -> HealthCanada
bepreve,FDA,HealthCanada,2514,82.58869908015768,2009-09-08,2016-07-27,FDA -> HealthCanada
besivance,FDA,HealthCanada,148,4.862023653088042,2009-05-28,2009-10-23,FDA -> HealthCanada
besponsa,FDA,HealthCanada,210,6.898817345597897,2017-08-17,2018-03-15,FDA -> HealthCanada
beyfortus,HealthCanada,FDA,89,2.923784494086728,2023-04-19,2023-07-17,HealthCanada -> FDA
bicalutamide,FDA,HealthCanada,4426,145.40078843626807,2009-07-06,2021-08-18,FDA -> HealthCanada
bijuva,FDA,HealthCanada,690,22.667542706964518,2018-10-28,2020-09-17,FDA -> HealthCanada
biktarvy,FDA,HealthCanada,153,5.026281208935611,2018-02-07,2018-07-10,FDA -> HealthCanada
bimzelx,HealthCanada,FDA,610,20.039421813403415,2022-02-14,2023-10-17,HealthCanada -> FDA
blincyto,FDA,HealthCanada,384,12.614980289093298,2014-12-03,2015-12-22,FDA -> HealthCanada
bortezomib,HealthCanada,FDA,113,3.712220762155059,2016-06-29,2016-10-20,HealthCanada -> FDA
bosulif,FDA,HealthCanada,549,18.035479632063073,2012-09-04,2014-03-07,FDA -> HealthCanada
braftovi,FDA,HealthCanada,979,32.16162943495401,2018-06-27,2021-03-02,FDA -> HealthCanada
breo ellipta,FDA,HealthCanada,54,1.773981603153745,2013-05-10,2013-07-03,FDA -> HealthCanada
breztri aerosphere,FDA,HealthCanada,357,11.727989487516425,2020-07-23,2021-07-15,FDA -> HealthCanada
bridion,FDA,HealthCanada,52,1.7082785808147174,2015-12-15,2016-02-05,FDA -> HealthCanada
brilinta,HealthCanada,FDA,51,1.6754270696452036,2011-05-30,2011-07-20,HealthCanada -> FDA
brineura,FDA,HealthCanada,601,19.743758212877793,2017-04-27,2018-12-19,FDA -> HealthCanada
brukinsa,FDA,HealthCanada,473,15.538764783180026,2019-11-14,2021-03-01,FDA -> HealthCanada
bryhali,FDA,HealthCanada,702,23.061760840998684,2018-11-06,2020-10-08,FDA -> HealthCanada
bylvay,FDA,HealthCanada,832,27.33245729303548,2021-07-20,2023-10-30,FDA -> HealthCanada
byooviz,FDA,HealthCanada,172,5.650459921156373,2021-09-17,2022-03-08,FDA -> HealthCanada
bystolic,FDA,HealthCanada,1831,60.15111695137976,2007-12-17,2012-12-21,FDA -> HealthCanada
cabometyx,FDA,HealthCanada,872,28.64651773981603,2016-04-25,2018-09-14,FDA -> HealthCanada
cabtreo,FDA,HealthCanada,299,9.822601839684625,2023-10-20,2024-08-14,FDA -> HealthCanada
caduet,FDA,HealthCanada,657,21.583442838370566,2004-01-30,2005-11-17,FDA -> HealthCanada
calquence,FDA,HealthCanada,661,21.71484888304862,2017-10-31,2019-08-23,FDA -> HealthCanada
cambia,FDA,HealthCanada,1001,32.88436268068331,2009-06-17,2012-03-14,FDA -> HealthCanada
campral,FDA,HealthCanada,960,31.537450722733244,2004-07-29,2007-03-16,FDA -> HealthCanada
camzyos,FDA,HealthCanada,194,6.3731931668856765,2022-04-28,2022-11-08,FDA -> HealthCanada
cancidas,FDA,HealthCanada,174,5.716162943495401,2001-01-26,2001-07-19,FDA -> HealthCanada
capecitabine,FDA,HealthCanada,2767,90.90013140604468,2013-09-16,2021-04-14,FDA -> HealthCanada
caprelsa,FDA,HealthCanada,281,9.231274638633376,2011-04-06,2012-01-12,FDA -> HealthCanada
carbaglu,FDA,HealthCanada,1849,60.74244415243101,2010-03-18,2015-04-10,FDA -> HealthCanada
carvedilol,HealthCanada,FDA,1281,42.08278580814717,2004-03-03,2007-09-05,HealthCanada -> FDA
cayston,HealthCanada,FDA,164,5.387647831800263,2009-09-11,2010-02-22,HealthCanada -> FDA
celebrex,FDA,HealthCanada,104,3.416557161629435,1998-12-31,1999-04-14,FDA -> HealthCanada
celecoxib,FDA,HealthCanada,171,5.617608409986859,2014-05-30,2014-11-17,FDA -> HealthCanada
cellcept,FDA,HealthCanada,196,6.438896189224704,1995-05-03,1995-11-15,FDA -> HealthCanada
cephalexin,FDA,HealthCanada,7427,243.98817345597897,1999-09-16,2020-01-16,FDA -> HealthCanada
cequa,FDA,HealthCanada,917,30.12483574244415,2018-08-14,2021-02-16,FDA -> HealthCanada
cerdelga,FDA,HealthCanada,976,32.06307490144547,2014-08-19,2017-04-21,FDA -> HealthCanada
cerebyx,FDA,HealthCanada,227,7.457293035479632,1996-08-05,1997-03-20,FDA -> HealthCanada
cervidil,FDA,HealthCanada,739,24.277266754270695,1995-03-30,1997-04-07,FDA -> HealthCanada
cetrotide,FDA,HealthCanada,1097,36.038107752956634,2000-08-11,2003-08-13,FDA -> HealthCanada
children's motrin,FDA,HealthCanada,1824,59.92115637319316,1995-06-16,2000-06-13,FDA -> HealthCanada
cialis,HealthCanada,FDA,65,2.135348226018397,2003-09-17,2003-11-21,HealthCanada -> FDA
cibinqo,FDA,HealthCanada,166,5.45335085413929,2022-01-14,2022-06-29,FDA -> HealthCanada
ciloxan,FDA,HealthCanada,191,6.274638633377135,1998-03-30,1998-10-07,FDA -> HealthCanada
cimzia,FDA,HealthCanada,477,15.670170827858081,2008-04-22,2009-08-12,FDA -> HealthCanada
cinqair,FDA,HealthCanada,119,3.9093298291721417,2016-03-23,2016-07-20,FDA -> HealthCanada
ciprodex,FDA,HealthCanada,297,9.756898817345597,2003-07-18,2004-05-10,FDA -> HealthCanada
ciprofloxacin,FDA,HealthCanada,2815,92.47700394218134,2004-09-23,2012-06-08,FDA -> HealthCanada
clarithromycin,FDA,HealthCanada,1851,60.808147174770035,2004-05-25,2009-06-19,FDA -> HealthCanada
cleviprex,FDA,HealthCanada,969,31.83311432325887,2008-08-01,2011-03-28,FDA -> HealthCanada
clolar,FDA,HealthCanada,1661,54.566360052562416,2004-12-28,2009-07-16,FDA -> HealthCanada
clonidine,FDA,HealthCanada,5035,165.40735873850196,2009-08-18,2023-06-01,FDA -> HealthCanada
clorotekal,FDA,HealthCanada,2522,82.8515111695138,2017-09-26,2024-08-22,FDA -> HealthCanada
columvi,HealthCanada,FDA,83,2.726675427069645,2023-03-24,2023-06-15,HealthCanada -> FDA
combigan,HealthCanada,FDA,1421,46.681997371879106,2003-12-09,2007-10-30,HealthCanada -> FDA
combivent respimat,FDA,HealthCanada,826,27.135348226018397,2011-10-07,2014-01-10,FDA -> HealthCanada
combogesic,HealthCanada,FDA,1392,45.729303547963205,2019-05-09,2023-03-01,HealthCanada -> FDA
combogesic iv,FDA,HealthCanada,108,3.54796320630749,2023-10-17,2024-02-02,FDA -> HealthCanada
complera,FDA,HealthCanada,44,1.445466491458607,2011-08-10,2011-09-23,FDA -> HealthCanada
concerta,FDA,HealthCanada,1059,34.78975032851511,2000-08-01,2003-06-26,FDA -> HealthCanada
contrave,FDA,HealthCanada,1252,41.13009198423127,2014-09-10,2018-02-13,FDA -> HealthCanada
copaxone,FDA,HealthCanada,1916,62.943495400788436,1996-12-20,2002-03-20,FDA -> HealthCanada
corvert,FDA,HealthCanada,1660,54.533508541392905,1995-12-28,2000-07-14,FDA -> HealthCanada
cosentyx,FDA,HealthCanada,37,1.2155059132720105,2015-01-21,2015-02-27,FDA -> HealthCanada
cosopt,FDA,HealthCanada,398,13.074901445466491,1998-04-07,1999-05-10,FDA -> HealthCanada
cotellic,FDA,HealthCanada,104,3.416557161629435,2015-11-10,2016-02-22,FDA -> HealthCanada
cozaar,FDA,HealthCanada,261,8.5742444152431,1995-04-14,1995-12-31,FDA -> HealthCanada
cresemba,FDA,HealthCanada,1384,45.466491458607095,2015-03-06,2018-12-19,FDA -> HealthCanada
crinone,FDA,HealthCanada,891,29.27069645203679,1997-05-13,1999-10-21,FDA -> HealthCanada
crysvita,FDA,HealthCanada,232,7.621550591327201,2018-04-17,2018-12-05,FDA -> HealthCanada
curosurf,FDA,HealthCanada,55,1.8068331143232588,1999-11-18,2000-01-12,FDA -> HealthCanada
cuvposa,FDA,HealthCanada,2651,87.08935611038108,2010-07-28,2017-10-30,FDA -> HealthCanada
cyanokit,FDA,HealthCanada,1789,58.77135348226018,2006-12-15,2011-11-08,FDA -> HealthCanada
cyramza,FDA,HealthCanada,451,14.816031537450723,2014-04-21,2015-07-16,FDA -> HealthCanada
cystadane,FDA,HealthCanada,643,21.12352168199737,1996-10-25,1998-07-30,FDA -> HealthCanada
cystadrops,HealthCanada,FDA,555,18.232588699080157,2019-02-11,2020-08-19,HealthCanada -> FDA
darunavir,FDA,HealthCanada,1677,55.09198423127464,2017-03-16,2021-10-18,FDA -> HealthCanada
darzalex,FDA,HealthCanada,226,7.424441524310118,2015-11-16,2016-06-29,FDA -> HealthCanada
datscan,FDA,HealthCanada,2523,82.88436268068331,2011-01-14,2017-12-11,FDA -> HealthCanada
daurismo,FDA,HealthCanada,524,17.21419185282523,2018-11-21,2020-04-28,FDA -> HealthCanada
daybue,FDA,HealthCanada,581,19.086727989487514,2023-03-10,2024-10-11,FDA -> HealthCanada
dayvigo,FDA,HealthCanada,320,10.512483574244415,2019-12-20,2020-11-04,FDA -> HealthCanada
defitelio,FDA,HealthCanada,467,15.341655716162943,2016-03-30,2017-07-10,FDA -> HealthCanada
delstrigo,FDA,HealthCanada,71,2.3324572930354797,2018-08-30,2018-11-09,FDA -> HealthCanada
descovy,FDA,HealthCanada,25,0.8212877792378449,2016-04-04,2016-04-29,FDA -> HealthCanada
desloratadine,FDA,HealthCanada,5309,174.40867279894874,2009-08-24,2024-03-07,FDA -> HealthCanada
desvenlafaxine,FDA,HealthCanada,3626,119.11957950065703,2013-03-04,2023-02-06,FDA -> HealthCanada
detrol,FDA,HealthCanada,240,7.884362680683311,1998-03-25,1998-11-20,FDA -> HealthCanada
detrol la,FDA,HealthCanada,305,10.019710906701707,2000-12-22,2001-10-23,FDA -> HealthCanada
dexilant,FDA,HealthCanada,538,17.67411300919842,2009-01-30,2010-07-22,FDA -> HealthCanada
diacomit,HealthCanada,FDA,2068,67.93692509855452,2012-12-21,2018-08-20,HealthCanada -> FDA
diclofenac,FDA,HealthCanada,508,16.68856767411301,2016-12-02,2018-04-24,FDA -> HealthCanada
differin,HealthCanada,FDA,493,16.1957950065703,1995-01-24,1996-05-31,HealthCanada -> FDA
dificid,FDA,HealthCanada,377,12.3850197109067,2011-05-27,2012-06-07,FDA -> HealthCanada
diovan,FDA,HealthCanada,3174,104.27069645203679,1996-12-23,2005-09-01,FDA -> HealthCanada
divigel,FDA,HealthCanada,2443,80.2562417871222,2007-06-04,2014-02-10,FDA -> HealthCanada
dojolvi,FDA,HealthCanada,230,7.555847568988173,2020-06-30,2021-02-15,FDA -> HealthCanada
doptelet,FDA,HealthCanada,1992,65.44021024967148,2018-05-21,2023-11-03,FDA -> HealthCanada
dostinex,FDA,HealthCanada,1285,42.21419185282523,1996-12-23,2000-06-30,FDA -> HealthCanada
dotarem,FDA,HealthCanada,1346,44.21813403416557,2013-03-20,2016-11-25,FDA -> HealthCanada
dovato,FDA,HealthCanada,136,4.467805519053877,2019-04-08,2019-08-22,FDA -> HealthCanada
drax exametazime,FDA,HealthCanada,889,29.204993429697765,2017-08-17,2020-01-23,FDA -> HealthCanada
duobrii,FDA,HealthCanada,411,13.501971090670171,2019-04-25,2020-06-09,FDA -> HealthCanada
dupixent,FDA,HealthCanada,247,8.114323258869907,2017-03-28,2017-11-30,FDA -> HealthCanada
durezol,FDA,HealthCanada,1960,64.38896189224704,2008-06-23,2013-11-04,FDA -> HealthCanada
dutasteride,FDA,HealthCanada,1305,42.8712220762155,2010-12-21,2014-07-18,FDA -> HealthCanada
dymista,FDA,HealthCanada,905,29.730617608409986,2012-05-01,2014-10-23,FDA -> HealthCanada
ebglyss,HealthCanada,FDA,81,2.6609724047306176,2024-06-24,2024-09-13,HealthCanada -> FDA
edarbi,FDA,HealthCanada,377,12.3850197109067,2011-02-25,2012-03-08,FDA -> HealthCanada
edarbyclor,FDA,HealthCanada,349,11.465177398160314,2011-12-20,2012-12-03,FDA -> HealthCanada
edurant,FDA,HealthCanada,62,2.0367936925098555,2011-05-20,2011-07-21,FDA -> HealthCanada
effexor xr,FDA,HealthCanada,119,3.9093298291721417,1997-10-20,1998-02-16,FDA -> HealthCanada
elaprase,FDA,HealthCanada,324,10.64388961892247,2006-07-24,2007-06-13,FDA -> HealthCanada
elelyso,FDA,HealthCanada,758,24.901445466491456,2012-05-01,2014-05-29,FDA -> HealthCanada
elidel,FDA,HealthCanada,461,15.14454664914586,2001-12-13,2003-03-19,FDA -> HealthCanada
eliquis,HealthCanada,FDA,378,12.417871222076215,2011-12-16,2012-12-28,HealthCanada -> FDA
ella,FDA,HealthCanada,1613,52.989487516425754,2010-08-13,2015-01-12,FDA -> HealthCanada
elrexfio,FDA,HealthCanada,114,3.7450722733245727,2023-08-14,2023-12-06,FDA -> HealthCanada
emend,FDA,HealthCanada,1612,52.95663600525624,2003-03-26,2007-08-24,FDA -> HealthCanada
emgality,FDA,HealthCanada,306,10.052562417871222,2018-09-27,2019-07-30,FDA -> HealthCanada
empaveli,FDA,HealthCanada,573,18.823915900131404,2021-05-14,2022-12-08,FDA -> HealthCanada
enablex,FDA,HealthCanada,327,10.74244415243101,2004-12-22,2005-11-14,FDA -> HealthCanada
enbrel,FDA,HealthCanada,2605,85.57818659658344,1998-11-02,2005-12-20,FDA -> HealthCanada
endometrin,FDA,HealthCanada,834,27.398160315374508,2007-06-21,2009-10-02,FDA -> HealthCanada
enhertu,FDA,HealthCanada,482,15.83442838370565,2019-12-20,2021-04-15,FDA -> HealthCanada
enspryng,HealthCanada,FDA,74,2.431011826544021,2020-06-01,2020-08-14,HealthCanada -> FDA
enstilar,FDA,HealthCanada,333,10.939553219448094,2015-10-16,2016-09-13,FDA -> HealthCanada
entecavir,FDA,HealthCanada,2810,92.31274638633377,2014-08-26,2022-05-06,FDA -> HealthCanada
entresto,FDA,HealthCanada,87,2.8580814717477003,2015-07-07,2015-10-02,FDA -> HealthCanada
entyvio,FDA,HealthCanada,254,8.344283837056505,2014-05-20,2015-01-29,FDA -> HealthCanada
epclusa,FDA,HealthCanada,13,0.42706964520367935,2016-06-28,2016-07-11,FDA -> HealthCanada
epidiolex,FDA,HealthCanada,1969,64.68462549277267,2018-06-25,2023-11-15,FDA -> HealthCanada
epkinly,FDA,HealthCanada,147,4.829172141918528,2023-05-19,2023-10-13,FDA -> HealthCanada
eraxis,FDA,HealthCanada,1257,41.29434954007884,2006-02-17,2009-07-28,FDA -> HealthCanada
erbitux,FDA,HealthCanada,575,18.889618922470433,2004-02-12,2005-09-09,FDA -> HealthCanada
erelzi,FDA,HealthCanada,219,7.194480946123521,2016-08-30,2017-04-06,FDA -> HealthCanada
erivedge,FDA,HealthCanada,529,17.378449408672797,2012-01-30,2013-07-12,FDA -> HealthCanada
erleada,FDA,HealthCanada,139,4.566360052562418,2018-02-14,2018-07-03,FDA -> HealthCanada
erythromycin,FDA,HealthCanada,435,14.290407358738502,1996-07-03,1997-09-11,FDA -> HealthCanada
esbriet,FDA,HealthCanada,961,31.57030223390276,2014-10-15,2017-06-02,FDA -> HealthCanada
escitalopram,FDA,HealthCanada,3024,99.34296977660972,2006-05-31,2014-09-10,FDA -> HealthCanada
estring,HealthCanada,FDA,117,3.843626806833114,1995-12-31,1996-04-26,HealthCanada -> FDA
estrogel,HealthCanada,FDA,1973,64.81603153745073,1998-09-15,2004-02-09,HealthCanada -> FDA
ethacrynate sodium,FDA,HealthCanada,590,19.38239159001314,2015-07-29,2017-03-10,FDA -> HealthCanada
eucrisa,FDA,HealthCanada,540,17.73981603153745,2016-12-14,2018-06-07,FDA -> HealthCanada
evenity,FDA,HealthCanada,69,2.266754270696452,2019-04-09,2019-06-17,FDA -> HealthCanada
evista,FDA,HealthCanada,332,10.90670170827858,1997-12-09,1998-11-06,FDA -> HealthCanada
evkeeza,FDA,HealthCanada,953,31.307490144546648,2021-02-11,2023-09-22,FDA -> HealthCanada
evrysdi,FDA,HealthCanada,250,8.21287779237845,2020-08-07,2021-04-14,FDA -> HealthCanada
exelon,HealthCanada,FDA,8,0.2628120893561104,2000-04-13,2000-04-21,HealthCanada -> FDA
exjade,FDA,HealthCanada,350,11.498028909329829,2005-11-02,2006-10-18,FDA -> HealthCanada
extraneal,HealthCanada,FDA,1190,39.09329829172142,1999-09-17,2002-12-20,HealthCanada -> FDA
eylea,FDA,HealthCanada,721,23.68593955321945,2011-11-18,2013-11-08,FDA -> HealthCanada
eylea hd,FDA,HealthCanada,168,5.519053876478318,2023-08-18,2024-02-02,FDA -> HealthCanada
ezetimibe,HealthCanada,FDA,284,9.329829172141919,2014-09-15,2015-06-26,HealthCanada -> FDA
fabhalta,FDA,HealthCanada,398,13.074901445466491,2023-12-05,2025-01-06,FDA -> HealthCanada
fabrazyme,FDA,HealthCanada,274,9.00131406044678,2003-04-24,2004-01-23,FDA -> HealthCanada
famotidine,FDA,HealthCanada,4205,138.1406044678055,1998-11-20,2010-05-26,FDA -> HealthCanada
fasenra,FDA,HealthCanada,100,3.2851511169513796,2017-11-14,2018-02-22,FDA -> HealthCanada
faslodex,FDA,HealthCanada,663,21.780551905387647,2002-04-25,2004-02-17,FDA -> HealthCanada
febuxostat,FDA,HealthCanada,1663,54.632063074901446,2018-12-31,2023-07-21,FDA -> HealthCanada
femara,HealthCanada,FDA,65,2.135348226018397,1997-05-21,1997-07-25,HealthCanada -> FDA
fentora,FDA,HealthCanada,2451,80.51905387647831,2006-09-25,2013-06-11,FDA -> HealthCanada
ferriprox,FDA,HealthCanada,1218,40.01314060446781,2011-10-14,2015-02-13,FDA -> HealthCanada
ferrlecit,FDA,HealthCanada,712,23.390275952693823,1999-02-18,2001-01-30,FDA -> HealthCanada
fetzima,FDA,HealthCanada,652,21.419185282522996,2013-07-25,2015-05-08,FDA -> HealthCanada
finacea,FDA,HealthCanada,983,32.29303547963206,2002-12-24,2005-09-02,FDA -> HealthCanada
finasteride,FDA,HealthCanada,1410,46.320630749014455,2006-06-19,2010-04-29,FDA -> HealthCanada
firazyr,FDA,HealthCanada,1014,33.31143232588699,2011-08-25,2014-06-04,FDA -> HealthCanada
firdapse,FDA,HealthCanada,611,20.07227332457293,2018-11-28,2020-07-31,FDA -> HealthCanada
firmagon,FDA,HealthCanada,327,10.74244415243101,2008-12-24,2009-11-16,FDA -> HealthCanada
flolan,FDA,HealthCanada,533,17.509855453350852,1995-09-20,1997-03-06,FDA -> HealthCanada
flonase allergy relief,HealthCanada,FDA,3939,129.40210249671483,2003-10-10,2014-07-23,HealthCanada -> FDA
flovent hfa,HealthCanada,FDA,1031,33.86990801576872,2001-07-18,2004-05-14,HealthCanada -> FDA
fluconazole,FDA,HealthCanada,6654,218.5939553219448,2003-04-10,2021-06-28,FDA -> HealthCanada
fluoxetine,FDA,HealthCanada,1707,56.07752956636005,2002-01-29,2006-10-02,FDA -> HealthCanada
flutamide,HealthCanada,FDA,1077,35.38107752956636,1998-10-07,2001-09-18,HealthCanada -> FDA
folotyn,FDA,HealthCanada,3319,109.03416557161628,2009-09-24,2018-10-26,FDA -> HealthCanada
forteo,FDA,HealthCanada,555,18.232588699080157,2002-11-26,2004-06-03,FDA -> HealthCanada
fosamax,FDA,HealthCanada,2320,76.21550591327201,1995-09-29,2002-02-04,FDA -> HealthCanada
frova,FDA,HealthCanada,1030,33.83705650459921,2001-11-08,2004-09-03,FDA -> HealthCanada
fruzaqla,FDA,HealthCanada,307,10.085413929040735,2023-11-08,2024-09-10,FDA -> HealthCanada
