drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
cibinqo,EMA,Swissmedic,173,5.683311432325887,2021-10-14,2022-04-05,EMA -> Swissmedic
cibinqo,Swissmedic,TGA,841,27.628120893561103,2022-04-05,2024-07-24,Swissmedic -> TGA
columvi,EMA,TGA,99,3.252299605781866,2023-04-26,2023-08-03,EMA -> TGA
columvi,TGA,Swissmedic,96,3.1537450722733245,2023-08-03,2023-11-07,TGA -> Swissmedic
comirnaty,Swissmedic,EMA,2,0.0657030223390276,2020-12-19,2020-12-21,Swissmedic -> EMA
comirnaty,EMA,TGA,34,1.1169513797634691,2020-12-21,2021-01-24,EMA -> TGA
comirnaty,TGA,PMDA,19,0.6241787122207622,2021-01-24,2021-02-12,TGA -> PMDA
cosentyx,EMA,PMDA,8,0.2628120893561104,2014-11-20,2014-11-28,EMA -> PMDA
cosentyx,PMDA,TGA,2113,69.41524310118265,2014-11-28,2020-09-10,PMDA -> TGA
covid-19 vaccine janssen,EMA,Swissmedic,11,0.36136662286465177,2021-03-11,2021-03-22,EMA -> Swissmedic
covid-19 vaccine janssen,Swissmedic,TGA,95,3.1208935611038107,2021-03-22,2021-06-25,Swissmedic -> TGA
crysvita,EMA,PMDA,623,20.466491458607095,2017-12-14,2019-08-29,EMA -> PMDA
crysvita,PMDA,TGA,736,24.178712220762154,2019-08-29,2021-09-03,PMDA -> TGA
daklinza,EMA,PMDA,0,0.0,2014-06-26,2014-06-26,EMA -> PMDA
daklinza,PMDA,TGA,361,11.85939553219448,2014-06-26,2015-06-22,PMDA -> TGA
doptelet,EMA,Swissmedic,942,30.946123521681997,2019-04-26,2021-11-23,EMA -> Swissmedic
doptelet,Swissmedic,TGA,416,13.66622864651774,2021-11-23,2023-01-13,Swissmedic -> TGA
dupixent,EMA,PMDA,109,3.5808147174770038,2017-07-20,2017-11-06,EMA -> PMDA
dupixent,PMDA,TGA,77,2.5295663600525624,2017-11-06,2018-01-22,PMDA -> TGA
ebglyss,EMA,PMDA,74,2.431011826544021,2023-09-14,2023-11-27,EMA -> PMDA
ebglyss,PMDA,TGA,171,5.617608409986859,2023-11-27,2024-05-16,PMDA -> TGA
eliquis,EMA,TGA,119,3.9093298291721417,2011-03-17,2011-07-14,EMA -> TGA
eliquis,TGA,PMDA,505,16.590013140604466,2011-07-14,2012-11-30,TGA -> PMDA
elrexfio,Swissmedic,EMA,37,1.2155059132720105,2023-09-05,2023-10-12,Swissmedic -> EMA
elrexfio,EMA,TGA,258,8.47568988173456,2023-10-12,2024-06-26,EMA -> TGA
emgality,EMA,TGA,244,8.015768725361367,2018-09-20,2019-05-22,EMA -> TGA
emgality,TGA,PMDA,560,18.396846254927727,2019-05-22,2020-12-02,TGA -> PMDA
enhertu,PMDA,EMA,288,9.461235216819974,2020-02-26,2020-12-10,PMDA -> EMA
enhertu,EMA,TGA,299,9.822601839684625,2020-12-10,2021-10-05,EMA -> TGA
enhertu,TGA,Swissmedic,55,1.8068331143232588,2021-10-05,2021-11-29,TGA -> Swissmedic
enspryng,PMDA,Swissmedic,45,1.4783180026281209,2020-05-29,2020-07-13,PMDA -> Swissmedic
enspryng,Swissmedic,TGA,123,4.040735873850197,2020-07-13,2020-11-13,Swissmedic -> TGA
enspryng,TGA,EMA,160,5.256241787122208,2020-11-13,2021-04-22,TGA -> EMA
epidyolex,EMA,TGA,421,13.830486202365309,2019-07-25,2020-09-18,EMA -> TGA
epidyolex,TGA,Swissmedic,145,4.763469119579501,2020-09-18,2021-02-10,TGA -> Swissmedic
evenity,PMDA,TGA,200,6.570302233902759,2018-12-03,2019-06-21,PMDA -> TGA
evenity,TGA,EMA,118,3.876478318002628,2019-06-21,2019-10-17,TGA -> EMA
evrysdi,EMA,Swissmedic,70,2.299605781865966,2021-02-25,2021-05-06,EMA -> Swissmedic
evrysdi,Swissmedic,TGA,27,0.8869908015768725,2021-05-06,2021-06-02,Swissmedic -> TGA
evusheld,TGA,EMA,28,0.9198423127463863,2022-02-24,2022-03-24,TGA -> EMA
evusheld,EMA,PMDA,158,5.19053876478318,2022-03-24,2022-08-29,EMA -> PMDA
evusheld,PMDA,Swissmedic,11,0.36136662286465177,2022-08-29,2022-09-09,PMDA -> Swissmedic
eylea,TGA,EMA,216,7.09592641261498,2012-02-17,2012-09-20,TGA -> EMA
eylea,EMA,PMDA,967,31.76741130091984,2012-09-20,2015-05-15,EMA -> PMDA
fabhalta,EMA,PMDA,71,2.3324572930354797,2024-03-21,2024-05-31,EMA -> PMDA
fabhalta,PMDA,Swissmedic,90,2.9566360052562417,2024-05-31,2024-08-29,PMDA -> Swissmedic
farydak,PMDA,EMA,36,1.1826544021024967,2015-05-28,2015-07-03,PMDA -> EMA
farydak,EMA,TGA,264,8.672798948751643,2015-07-03,2016-03-23,EMA -> TGA
fasenra,EMA,PMDA,15,0.49277266754270693,2017-11-09,2017-11-24,EMA -> PMDA
fasenra,PMDA,TGA,125,4.106438896189225,2017-11-24,2018-03-29,PMDA -> TGA
forxiga,EMA,PMDA,493,16.1957950065703,2012-09-18,2014-01-24,EMA -> PMDA
forxiga,PMDA,TGA,2476,81.34034165571616,2014-01-24,2020-11-04,PMDA -> TGA
galafold,EMA,TGA,495,16.26149802890933,2016-04-01,2017-08-09,EMA -> TGA
galafold,TGA,PMDA,204,6.701708278580814,2017-08-09,2018-03-01,TGA -> PMDA
gavreto,Swissmedic,EMA,35,1.149802890932983,2021-08-12,2021-09-16,Swissmedic -> EMA
gavreto,EMA,TGA,559,18.363994743758212,2021-09-16,2023-03-29,EMA -> TGA
genvoya,EMA,TGA,110,3.6136662286465175,2015-09-24,2016-01-12,EMA -> TGA
genvoya,TGA,PMDA,139,4.566360052562418,2016-01-12,2016-05-30,TGA -> PMDA
giotrif,EMA,TGA,99,3.252299605781866,2013-07-25,2013-11-01,EMA -> TGA
giotrif,TGA,PMDA,17,0.5584756898817346,2013-11-01,2013-11-18,TGA -> PMDA
givlaari,EMA,Swissmedic,424,13.92904073587385,2020-01-30,2021-03-29,EMA -> Swissmedic
givlaari,Swissmedic,TGA,962,31.603153745072273,2021-03-29,2023-11-16,Swissmedic -> TGA
halaven,EMA,PMDA,0,0.0,2011-01-20,2011-01-20,EMA -> PMDA
halaven,PMDA,TGA,588,19.316688567674113,2011-01-20,2012-08-30,PMDA -> TGA
harvoni,EMA,TGA,225,7.391590013140604,2014-09-25,2015-05-08,EMA -> TGA
harvoni,TGA,PMDA,20,0.657030223390276,2015-05-08,2015-05-28,TGA -> PMDA
hemangiol,EMA,TGA,483,15.867279894875164,2014-02-20,2015-06-18,EMA -> TGA
hemangiol,TGA,PMDA,344,11.300919842312746,2015-06-18,2016-05-27,TGA -> PMDA
hemgenix,EMA,Swissmedic,357,11.727989487516425,2022-12-15,2023-12-07,EMA -> Swissmedic
hemgenix,Swissmedic,TGA,99,3.252299605781866,2023-12-07,2024-03-15,Swissmedic -> TGA
idefirix,EMA,Swissmedic,662,21.747700394218132,2020-07-13,2022-05-06,EMA -> Swissmedic
idefirix,Swissmedic,TGA,427,14.027595269382392,2022-05-06,2023-07-07,Swissmedic -> TGA
idelvion,EMA,PMDA,197,6.471747700394218,2016-02-25,2016-09-09,EMA -> PMDA
idelvion,PMDA,TGA,5,0.164257555847569,2016-09-09,2016-09-14,PMDA -> TGA
ilaris,EMA,TGA,1841,60.4796320630749,2009-07-23,2014-08-07,EMA -> TGA
ilaris,TGA,PMDA,840,27.59526938239159,2014-08-07,2016-11-24,TGA -> PMDA
imfinzi,PMDA,EMA,92,3.0223390275952693,2018-04-25,2018-07-26,PMDA -> EMA
imfinzi,EMA,TGA,848,27.8580814717477,2018-07-26,2020-11-20,EMA -> TGA
imjudo,EMA,TGA,186,6.110381077529566,2022-12-15,2023-06-19,EMA -> TGA
imjudo,TGA,Swissmedic,86,2.8252299605781865,2023-06-19,2023-09-13,TGA -> Swissmedic
intuniv,EMA,TGA,761,25.0,2015-07-23,2017-08-22,EMA -> TGA
intuniv,TGA,PMDA,644,21.156373193166885,2017-08-22,2019-05-28,TGA -> PMDA
isentress,EMA,PMDA,296,9.724047306176084,2007-07-09,2008-04-30,EMA -> PMDA
isentress,PMDA,TGA,1737,57.06307490144546,2008-04-30,2013-01-31,PMDA -> TGA
jaypirca,EMA,Swissmedic,218,7.1616294349540075,2023-04-26,2023-11-30,EMA -> Swissmedic
jaypirca,Swissmedic,PMDA,161,5.289093298291721,2023-11-30,2024-05-09,Swissmedic -> PMDA
jemperli,EMA,TGA,355,11.662286465177397,2021-02-25,2022-02-15,EMA -> TGA
jemperli,TGA,Swissmedic,2,0.0657030223390276,2022-02-15,2022-02-17,TGA -> Swissmedic
jivi,PMDA,EMA,22,0.7227332457293035,2018-08-29,2018-09-20,PMDA -> EMA
jivi,EMA,TGA,1643,53.975032851511166,2018-09-20,2023-03-21,EMA -> TGA
kadcyla,PMDA,TGA,0,0.0,2013-08-26,2013-08-26,PMDA -> TGA
kadcyla,TGA,EMA,24,0.7884362680683311,2013-08-26,2013-09-19,TGA -> EMA
kanuma,EMA,PMDA,244,8.015768725361367,2015-06-25,2016-02-24,EMA -> PMDA
kanuma,PMDA,TGA,448,14.71747700394218,2016-02-24,2017-05-17,PMDA -> TGA
kerendia,TGA,Swissmedic,8,0.2628120893561104,2021-11-18,2021-11-26,TGA -> Swissmedic
kerendia,Swissmedic,EMA,20,0.657030223390276,2021-11-26,2021-12-16,Swissmedic -> EMA
kerendia,EMA,PMDA,71,2.3324572930354797,2021-12-16,2022-02-25,EMA -> PMDA
kevzara,EMA,PMDA,97,3.1865965834428382,2017-04-21,2017-07-27,EMA -> PMDA
kevzara,PMDA,TGA,412,13.534822601839684,2017-07-27,2018-09-12,PMDA -> TGA
keytruda,TGA,EMA,36,1.1826544021024967,2015-04-15,2015-05-21,TGA -> EMA
keytruda,EMA,PMDA,477,15.670170827858081,2015-05-21,2016-09-09,EMA -> PMDA
kimmtrak,EMA,TGA,92,3.0223390275952693,2022-02-24,2022-05-27,EMA -> TGA
kimmtrak,TGA,Swissmedic,347,11.399474375821287,2022-05-27,2023-05-09,TGA -> Swissmedic
koselugo,EMA,Swissmedic,463,15.210249671484888,2021-04-22,2022-07-29,EMA -> Swissmedic
koselugo,Swissmedic,TGA,739,24.277266754270695,2022-07-29,2024-08-06,Swissmedic -> TGA
kyprolis,EMA,PMDA,214,7.030223390275952,2015-09-24,2016-04-25,EMA -> PMDA
kyprolis,PMDA,TGA,2489,81.76741130091983,2016-04-25,2023-02-17,PMDA -> TGA
lenvima,PMDA,EMA,64,2.102496714848883,2015-01-21,2015-03-26,PMDA -> EMA
lenvima,EMA,TGA,1636,53.745072273324574,2015-03-26,2019-09-17,EMA -> TGA
leqvio,EMA,Swissmedic,329,10.808147174770038,2020-10-15,2021-09-09,EMA -> Swissmedic
leqvio,Swissmedic,TGA,5,0.164257555847569,2021-09-09,2021-09-14,Swissmedic -> TGA
libtayo,EMA,TGA,433,14.224704336399475,2019-04-26,2020-07-02,EMA -> TGA
libtayo,TGA,PMDA,879,28.876478318002626,2020-07-02,2022-11-28,TGA -> PMDA
litfulo,PMDA,EMA,52,1.7082785808147174,2023-05-29,2023-07-20,PMDA -> EMA
litfulo,EMA,TGA,342,11.235216819973719,2023-07-20,2024-06-26,EMA -> TGA
livtencity,EMA,TGA,12,0.39421813403416556,2022-09-15,2022-09-27,EMA -> TGA
livtencity,TGA,Swissmedic,295,9.69119579500657,2022-09-27,2023-07-19,TGA -> Swissmedic
lokelma,EMA,Swissmedic,1177,38.66622864651774,2018-01-25,2021-04-16,EMA -> Swissmedic
lokelma,Swissmedic,TGA,1084,35.611038107752954,2021-04-16,2024-04-04,Swissmedic -> TGA
luxturna,EMA,Swissmedic,512,16.819973718791065,2018-09-20,2020-02-14,EMA -> Swissmedic
luxturna,Swissmedic,TGA,172,5.650459921156373,2020-02-14,2020-08-04,Swissmedic -> TGA
lyfnua,PMDA,Swissmedic,173,5.683311432325887,2021-12-02,2022-05-24,PMDA -> Swissmedic
lyfnua,Swissmedic,EMA,422,13.863337713534822,2022-05-24,2023-07-20,Swissmedic -> EMA
lynparza,EMA,TGA,426,13.994743758212877,2014-10-23,2015-12-23,EMA -> TGA
lynparza,TGA,PMDA,2751,90.37450722733246,2015-12-23,2023-07-05,TGA -> PMDA
lytgobi,EMA,PMDA,33,1.0840998685939554,2023-04-26,2023-05-29,EMA -> PMDA
lytgobi,PMDA,Swissmedic,498,16.36005256241787,2023-05-29,2024-10-08,PMDA -> Swissmedic
lyxumia,EMA,TGA,112,3.679369250985545,2012-11-28,2013-03-20,EMA -> TGA
lyxumia,TGA,PMDA,65,2.135348226018397,2013-03-20,2013-05-24,TGA -> PMDA
maviret,EMA,PMDA,78,2.562417871222076,2017-06-22,2017-09-08,EMA -> PMDA
maviret,PMDA,TGA,104,3.416557161629435,2017-09-08,2017-12-21,PMDA -> TGA
mayzent,TGA,EMA,20,0.657030223390276,2019-10-25,2019-11-14,TGA -> EMA
