drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
ulipristal acetate,FDA,HealthCanada,1613,52.989487516425754,2010-08-13,2015-01-12,FDA -> HealthCanada
upadacitinib,FDA,HealthCanada,129,4.23784494086728,2019-08-16,2019-12-23,FDA -> HealthCanada
ursodiol,FDA,HealthCanada,3064,100.65703022339027,1997-12-10,2006-05-01,FDA -> HealthCanada
ustekinumab,HealthCanada,FDA,287,9.42838370565046,2008-12-12,2009-09-25,HealthCanada -> FDA
valproic acid,FDA,HealthCanada,700,22.996057818659658,1995-01-13,1996-12-13,FDA -> HealthCanada
valsartan,FDA,HealthCanada,1792,58.86990801576872,1996-12-23,2001-11-19,FDA -> HealthCanada
vandetanib,FDA,HealthCanada,281,9.231274638633376,2011-04-06,2012-01-12,FDA -> HealthCanada
vasopressin,HealthCanada,FDA,6455,212.05650459921156,1996-08-14,2014-04-17,HealthCanada -> FDA
vedolizumab,FDA,HealthCanada,254,8.344283837056505,2014-05-20,2015-01-29,FDA -> HealthCanada
velaglucerase alfa,FDA,HealthCanada,217,7.128777923784494,2010-02-26,2010-10-01,FDA -> HealthCanada
vemurafenib,FDA,HealthCanada,182,5.978975032851511,2011-08-17,2012-02-15,FDA -> HealthCanada
venetoclax,FDA,HealthCanada,172,5.650459921156373,2016-04-11,2016-09-30,FDA -> HealthCanada
verapamil hydrochloride,HealthCanada,FDA,83,2.726675427069645,1995-05-06,1995-07-28,HealthCanada -> FDA
vericiguat,FDA,HealthCanada,829,27.233902759526938,2021-01-19,2023-04-28,FDA -> HealthCanada
verteporfin,FDA,HealthCanada,49,1.609724047306176,2000-04-12,2000-05-31,FDA -> HealthCanada
vigabatrin,HealthCanada,FDA,4384,144.0210249671485,1997-08-20,2009-08-21,HealthCanada -> FDA
vilazodone hydrochloride,FDA,HealthCanada,1637,53.777923784494085,2011-01-21,2015-07-16,FDA -> HealthCanada
vincristine sulfate,HealthCanada,FDA,755,24.802890932982915,1997-08-07,1999-09-01,HealthCanada -> FDA
vismodegib,FDA,HealthCanada,529,17.378449408672797,2012-01-30,2013-07-12,FDA -> HealthCanada
vorasidenib,FDA,HealthCanada,21,0.6898817345597897,2024-08-06,2024-08-27,FDA -> HealthCanada
voriconazole,FDA,HealthCanada,819,26.905387647831798,2002-05-24,2004-08-20,FDA -> HealthCanada
vorinostat,FDA,HealthCanada,979,32.16162943495401,2006-10-06,2009-06-11,FDA -> HealthCanada
warfarin sodium,FDA,HealthCanada,1232,40.473061760841,1997-03-26,2000-08-09,FDA -> HealthCanada
zanamivir,FDA,HealthCanada,99,3.252299605781866,1999-07-26,1999-11-02,FDA -> HealthCanada
zanubrutinib,FDA,HealthCanada,473,15.538764783180026,2019-11-14,2021-03-01,FDA -> HealthCanada
zolmitriptan,FDA,HealthCanada,272,8.935611038107753,1997-11-25,1998-08-24,FDA -> HealthCanada
zolpidem tartrate,FDA,HealthCanada,2146,70.4993429697766,2005-09-02,2011-07-19,FDA -> HealthCanada
