Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,Date Designation Withdrawn or Revoked,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,"Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present)",Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key
Selegiline HCl,Eldepryl,1984-07-11 00:00:00,"As an adjuvant to levodopa and carbidopa treatment of idiopathic Parkinson's disease (paralysis agitans), postencephalitic Parkinsonism, and symptomatic Parkinsonism.",Designated/Approved,,,,1989-05-06 00:00:00,1996-05-06 00:00:00,,"Somerset Pharmaceuticals, Inc.","400 Morris Ave., Suite 7s",,Denville,New Jersey,' 07834 ' ,United States,583.0
selexipag,Uptravi,04/30/2010,Treatment of pulmonary arterial hypertension,Designated/Approved,,,"For treatment of pulmonary arterial hypertension (PAH, WHO Group I) to delay disease progression and reduce the risk of hospitalization for PAH",12/21/2015,12/21/2022,"For treatment of pulmonary arterial hypertension (PAH, WHO Group I) to delay disease progression and reduce the risk of hospitalization for PAH",Actelion Pharmaceuticals Ltd,Gewerbestrasse 16,,Allschwil,,' ' ,Switzerland,304810.0
selexipag,Uptravi,04/30/2010,Treatment of pulmonary arterial hypertension,Designated/Approved,,,"Treatment of pulmonary arterial hypertension (PAH, WHO Group I) to delay disease progression and reduce the risk of hospitalization for PAH",07/29/2021,,,Actelion Pharmaceuticals Ltd,Gewerbestrasse 16,,Allschwil,,' ' ,Switzerland,304810.0
selinexor,Xpovio,2015-05-01 00:00:00,Treatment of multiple myeloma,Designated/Approved,,,in combination with bortezomib and dexamethasone for the treatment of adult patients with multiple myeloma who have received at least one prior therapy,12/18/2020,12/18/2027,"for the treatment of adult patients with multiple myeloma who have received at least one prior therapy, excluding adult patients covered by Xpovio's previous indication for multiple myeloma approved on July 3, 2019","Karyopharm Therapeutics, Inc.","85 Wells Avenue, Suite 210",,Newton,Massachusetts,' 02459 ' ,United States,459014.0
selinexor,XPOVIO,2015-05-01 00:00:00,Treatment of multiple myeloma,Designated/Approved,,,"XPOVIO is indicated in combination with dexamethasone for the treatment of adult patients with relapsed or refractory multiple myeloma (RRMM) who have received at least four prior therapies and whose disease is refractory to at least two proteasome inhibitors, at least two immunomodulatory agents, and an anti-CD38 monoclonal antibody.",2019-03-07 00:00:00,2026-03-07 00:00:00,"Indicated in combination with dexamethasone for the treatment of adult patients with relapsed or refractory multiple myeloma (RRMM) who have received at least four prior therapies and whose disease is refractory to at least two proteasome inhibitors, at least two immunomodulatory agents, and an anti-CD38 monoclonal antibody.","Karyopharm Therapeutics, Inc.","85 Wells Avenue, Suite 210",,Newton,Massachusetts,' 02459 ' ,United States,459014.0
selinexor,Xpovio,05/14/2014,Treatment of diffuse large B-cell lymphoma,Designated/Approved,,,"XPOVIO is indicated for the treatment of adult patients with relapsed or refractory diffuse large B-cell lymphoma (DLBCL), not otherwise specified, including DLBCL arising from follicular lymphoma, after at least 2 lines of systemic therapy.",06/22/2020,06/22/2027,"For the treatment of adult patients with relapsed or refractory diffuse large B-cell lymphoma (DLBCL), not otherwise specified, including DLBCL arising from follicular lymphoma, after at least 2 lines of systemic therapy","Karyopharm Therapeutics, Inc.",2 Mercer Road,,Natick,Massachusetts,' 01760 ' ,United States,436414.0
selpercatinib,RETEVMO,11/21/2019,"Treatment of RET fusion-positive or RET mutant thyroid cancers including poorly differentiated thyroid cancer, undifferentiated or anaplastic thyroid cancer, medullary thyroid cancer, and locally advanced or metastatic follicular or papillary thyroid cancer",Designated/Approved,,,RETEVMO is indicated for the treatment of: Adult and pediatric patients 12 years of age and older with advanced or metastatic RET-mutant medullary thyroid cancer (MTC) who require systemic therapy; Adult and pediatric patients 12 years of age and older with advanced or metastatic RET fusion-positive thyroid cancer who require systemic therapy and who are radioactive iodine-refractory (if radioactive iodine is appropriate),2020-08-05 00:00:00,2027-08-05 00:00:00,"For the treatment of: adult and pediatric patients 12 years of age and older with advanced or metastatic RET-mutant medullary thyroid cancer (MTC) who require systemic therapy; and, adult and pediatric patients 12 years of age and older with advanced or metastatic RET fusion-positive thyroid cancer who require systemic therapy and who are radioactive iodine-refractory (if radioactive iodine is appropriate).","Loxo Oncology Inc., a wholly owned subsidiary of Eli Lilly and Company","701 Gateway Boulevard, Suite 420",,South San Francisco,California,' 94080 ' ,United States,653118.0
selpercatinib,Retevmo,11/21/2019,"Treatment of RET fusion-positive or RET mutant thyroid cancers including poorly differentiated thyroid cancer, undifferentiated or anaplastic thyroid cancer, medullary thyroid cancer, and locally advanced or metastatic follicular or papillary thyroid cancer",Designated/Approved,,,"treatment of adult and pediatric patients 2 years of age and older with advanced or metastatic medullary thyroid cancer (MTC) with a RET mutation, as detected by an FDA-approved test, who require systemic therapy; and treatment of adult and pediatric patients 2 years of age and older with advanced or metastatic thyroid cancer with a RET gene fusion, as detected by an FDA-approved test, who require systemic therapy and who are radioactive iodine-refractory (if radioactive iodine is appropriate)",05/29/2024,05/29/2031,"treatment of pediatric patients 2 years of age to less than 12 years of age with advanced or metastatic medullary thyroid cancer (MTC) with a RET mutation, as detected by an FDA-approved test, who require systemic therapy; and treatment of pediatric patients 2 years of age to less than 12 years of age with advanced or metastatic thyroid cancer with a RET gene fusion, as detected by an FDA-approved test, who require systemic therapy and who are radioactive iodine-refractory (if radioactive iodine is appropriate)","Loxo Oncology Inc., a wholly owned subsidiary of Eli Lilly and Company","701 Gateway Boulevard, Suite 420",,South San Francisco,California,' 94080 ' ,United States,653118.0
selpercatinib,Retevmo,05/19/2022,Treatment of tissue-agnostic RET fusion-positive solid tumors,Designated/Approved,,,Treatment of adult patients with locally advanced or metastatic solid tumors with a RET gene fusion that have progressed on or following prior systemic treatment or who have no satisfactory alternative treatment options,09/21/2022,09/21/2029,Treatment of adult patients with locally advanced or metastatic solid tumors with a RET gene fusion that have progressed on or following prior systemic treatment or who have no satisfactory alternative treatment options,"Loxo Oncology Inc., a wholly owned subsidiary of Eli Lilly and Company",Lilly Corporate Center,,Indianapolis,Indiana,' 46285 ' ,United States,849621.0
selpercatinib,RETEVMO,10/30/2019,Treatment of RET-fusion-positive non-small cell lung cancer,Designated/Approved,,,RETEVMO is indicated for the treatment of adult patients with metastatic RET fusion-positive non-small cell lung cancer (NSCLC),2020-08-05 00:00:00,2027-08-05 00:00:00,For the treatment of adult patients with metastatic RET fusion-positive non-small cell lung cancer (NSCLC),"Loxo Oncology Inc., a wholly owned subsidiary of Eli Lilly and Company","701 Gateway Boulevard, Suite 420",,South San Francisco,California,' 94080 ' ,United States,675218.0
selpercatinib,Retevmo,10/30/2019,Treatment of RET-fusion-positive non-small cell lung cancer,Designated/Approved,,,"Treatment of adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with a rearranged during transfection (RET) gene fusion, as detected by an FDA-approved test",09/21/2022,09/21/2029,"treatment of adult patients with locally advanced non-small cell lung cancer (NSCLC) with a rearranged during transfection (RET) gene fusion, as detected by an FDA-approved test","Loxo Oncology Inc., a wholly owned subsidiary of Eli Lilly and Company","701 Gateway Boulevard, Suite 420",,South San Francisco,California,' 94080 ' ,United States,675218.0
selpercatinib,Retevmo,05/19/2022,Treatment of tissue-agnostic RET fusion-positive solid tumors,Designated/Approved,,,"treatment of adult and pediatric patients 2 years of age and older with locally advanced or metastatic solid tumors with a RET gene fusion, as detected by an FDA-approved test, that have progressed on or following prior systemic treatment or who have no satisfactory alternative treatment options",05/29/2024,05/29/2031,"treatment of pediatric patients 2 years of age and older with locally advanced or metastatic solid tumors with a RET gene fusion, as detected by an FDA-approved test, that have progressed on or following prior systemic treatment or who have no satisfactory alternative treatment options","Loxo Oncology Inc., a wholly owned subsidiary of Eli Lilly and Company",Lilly Corporate Center,,Indianapolis,Indiana,' 46285 ' ,United States,849621.0
Sermorelin acetate,Geref,09/14/1988,Treatment of idiopathic or organic growth hormone deficiency in children with growth failure.,Designated/Approved,,,,09/26/1997,09/26/2004,,"EMD Serono, Inc.",One Technology Place,,Rockland,Massachusetts,' 02370 ' ,United States,24687.0
setmelanotide,Imcivree,09/19/2019,Treatment of Bardet-Biedl syndrome,Designated/Approved,,,to reduce excess body weight and maintain weight reduction long term in adults and pediatric patients aged 2 years and older with syndromic or monogenic obesity due to Bardet-Biedl syndrome (BBS),12/20/2024,12/20/2031,to reduce excess body weight and maintain weight reduction long term in pediatric patients aged 2 years to less than 6 years with syndromic or monogenic obesity due to Bardet-Biedl syndrome (BBS),"Rhythm Pharmaceuticals, Inc",222 Berkeley Street,Suite 1200,Boston,Massachusetts,' 02116 ' ,United States,700719.0
setmelanotide,Imcivree,11/27/2017,Treatment of leptin receptor deficiency,Designated/Approved,,,"Chronic weight management in adult and pediatric patients 6 years of age and older with obesity due to proopiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1 (PCSK1), or leptin receptor (LEPR) deficiency confirmed by genetic testing demonstrating variants in POMC, PCSK1, or LEPR genes that are interpreted as pathogenic, likely pathogenic, or of uncertain significance (VUS).",11/25/2020,11/25/2027,"Chronic weight management in adult and pediatric patients 6 years of age and older with obesity due to proopiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1 (PCSK1), or leptin receptor (LEPR) deficiency confirmed by genetic testing demonstrating variants in POMC, PCSK1, or LEPR genes that are interpreted as pathogenic, likely pathogenic, or of uncertain significance (VUS).","Rhythm Pharmaceuticals, Inc.","222 Berkeley St., Suite 1200",,Boston,Massachusetts,' 02116 ' ,United States,613717.0
setmelanotide,Imcivree,09/19/2019,Treatment of Bardet-Biedl syndrome,Designated/Approved,,,For chronic weight management in adult and pediatric patients 6 years of age and older with monogenic or syndromic obesity due to Bardet-Biedl syndrome (BBS),06/16/2022,06/16/2029,For chronic weight management in adult and pediatric patients 6 years of age and older with monogenic or syndromic obesity due to Bardet-Biedl syndrome (BBS),"Rhythm Pharmaceuticals, Inc",222 Berkeley Street,Suite 1200,Boston,Massachusetts,' 02116 ' ,United States,700719.0
setmelanotide,Imcivree,11/27/2017,Treatment of leptin receptor deficiency,Designated/Approved,,,"to reduce excess body weight and maintain weight reduction long term in adults and pediatric patients aged 2 years and older with syndromic or monogenic obesity due to pro-opiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1 (PCSK1), or leptin receptor (LEPR) deficiency as determined by an FDA-approved test demonstrating variants in POMC, PCSK1, or LEPR genes that are interpreted as pathogenic, likely pathogenic, or of uncertain significance (VUS)",12/20/2024,12/20/2031,"to reduce excess body weight and maintain weight reduction long term in pediatric patients aged 2 years to less than 6 years with syndromic or monogenic obesity due to pro-opiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1 (PCSK1), or leptin receptor (LEPR) deficiency as determined by an FDA-approved test demonstrating variants in POMC, PCSK1, or LEPR genes that are interpreted as pathogenic, likely pathogenic, or of uncertain significance (VUS)","Rhythm Pharmaceuticals, Inc.","222 Berkeley St., Suite 1200",,Boston,Massachusetts,' 02116 ' ,United States,613717.0
setmelanotide,Imcivree,2016-04-04 00:00:00,Treatment of pro-opiomelanocortin (POMC) deficiency due to mutations in the POMC gene,Designated/Approved,,,"to reduce excess body weight and maintain weight reduction long term in adults and pediatric patients aged 2 years and older with syndromic or monogenic obesity due to pro-opiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1 (PCSK1), or leptin receptor (LEPR) deficiency as determined by an FDA-approved test demonstrating variants in POMC, PCSK1, or LEPR genes that are interpreted as pathogenic, likely pathogenic, or of uncertain significance (VUS)",12/20/2024,12/20/2031,"to reduce excess body weight and maintain weight reduction long term in pediatric patients aged 2 years to less than 6 years with syndromic or monogenic obesity due to pro-opiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1 (PCSK1), or leptin receptor (LEPR) deficiency as determined by an FDA-approved test demonstrating variants in POMC, PCSK1, or LEPR genes that are interpreted as pathogenic, likely pathogenic, or of uncertain significance (VUS)","Rhythm Pharmaceuticals, Inc.","222 Berkeley St., Suite 1200",,Boston,Massachusetts,' 02116 ' ,United States,514815.0
setmelanotide,Imcivree,2016-04-04 00:00:00,Treatment of pro-opiomelanocortin (POMC) deficiency due to mutations in the POMC gene,Designated/Approved,,,"chronic weight management in adult and pediatric patients 6 years of age and older with obesity due to proopiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1 (PCSK1), or leptin receptor (LEPR) deficiency confirmed by genetic testing demonstrating variants in POMC, PCSK1, or LEPR genes that are interpreted as pathogenic, likely pathogenic, or of uncertain significance (VUS).",11/25/2020,11/25/2027,"chronic weight management in adult and pediatric patients 6 years of age and older with obesity due to proopiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1 (PCSK1), or leptin receptor (LEPR) deficiency confirmed by genetic testing demonstrating variants in POMC, PCSK1, or LEPR genes that are interpreted as pathogenic, likely pathogenic, or of uncertain significance (VUS).","Rhythm Pharmaceuticals, Inc.","222 Berkeley St., Suite 1200",,Boston,Massachusetts,' 02116 ' ,United States,514815.0
sildenafil,Revatio,07/28/2011,Treatment of pediatric (defined as children less than 17 years of age) pulmonary arterial hypertension,Designated/Approved,,,"treatment of pulmonary arterial hypertension (PAH) (WHO Group I) in pediatric patients 1 to 17 years old to improve exercise ability and, in pediatric patients too young to perform standardized exercise testing, pulmonary hemodynamics thought to underly improvements in exercise",01/31/2023,01/31/2030,"treatment of pulmonary arterial hypertension (PAH) (WHO Group I) in pediatric patients 1 to 17 years old to improve exercise ability and, in pediatric patients too young to perform standardized exercise testing, pulmonary hemodynamics thought to underly improvements in exercise",Viatris Specialty LLC,3711 Collins Ferry Road,,Morgantown,West Virginia,' 26505 ' ,United States,344211.0
sildenafil,Revatio,07/28/2011,Treatment of pediatric (defined as children less than 17 years of age) pulmonary arterial hypertension,Designated/Approved,,,"treatment of pulmonary arterial hypertension (PAH) (WHO Group I) in pediatric patients (1 to 17 years old) to improve exercise ability and, in pediatric patients too young to perform standardized exercise testing, pulmonary hemodynamics thought to underlie improvements in exercise",2023-03-03 00:00:00,,,Viatris Specialty LLC,3711 Collins Ferry Road,,Morgantown,West Virginia,' 26505 ' ,United States,344211.0
siltuximab,SYLVANT,05/26/2006,Treatment of Castleman's disease,Designated/Approved,,,Treatment of patients with multicentric Castleman's disease (MCD) who are human immunodeficiency virus (HIV) negative and human herpesvirus-8 (HHV-8) negative.,04/23/2014,04/23/2021,Treatment of patients with multicentric Castleman's disease (MCD) who are human immunodeficiency virus (HIV) negative and human herpesvirus-8 (HHV-8) negative.,Recordati Rare Diseases Inc.,440 Route 22 East,,Bridgewater,New Jersey,' 08807 ' ,United States,200605.0
sirolimus,Rapamune,10/31/2012,Treatment of lymphangioleiomyomatosis,Designated/Approved,,,Treatment of lymphangioleiomyomatosis (LAM),05/28/2015,05/28/2022,Treatment of lymphangioleiomyomatosis (LAM),"Pfizer, Inc.",500 Arcola Road,,Collegeville,Pennsylvania,' 19426 ' ,United States,379312.0
sirolimus,Hyftor,05/17/2017,Treatment of angiofibroma associated with tuberous sclerosis,Designated/Approved,,,treatment of facial angiofibroma associated with tuberous sclerosis in adults and pediatric patients 6 years of age and older,03/22/2022,03/22/2029,treatment of facial angiofibroma associated with tuberous sclerosis in adults and pediatric patients 6 years of age and older,"NobelPharma Co., LTD",12-10 Nihonbashi-kobunacho,,Chuo-ku,Tokyo-to,' ' ,Japan,568416.0
sirolimus protein-bound particles for injectable suspension (albumin-bound),Fyarro,12/21/2017,Treatment of perivascular epithelioid cell tumors (PEComa),Designated/Approved,,,treatment of adult patients with locally advanced unresectable or metastatic malignant perivascular epithelioid cell tumor (PEComa),11/22/2021,11/22/2028,treatment of adult patients with locally advanced unresectable or metastatic malignant perivascular epithelioid cell tumor (PEComa),"Aadi Bioscience, Inc.","17383 Sunset Blvd, A250",,Pacific Palisades,California,' 90272 ' ,United States,616217.0
sodium nitrite and sodium thiosulfate,Nithiodote,2008-09-04 00:00:00,Treatment of known or suspected cyanide poisoning,Designated/Approved,,,For sequential use for the treatment of cyanide poisoning that is judged to be life-threatening,01/14/2011,01/14/2018,,Hope Pharmaceuticals,16416 North 92nd Street,Suite 125,Scottsdale,Arizona,' 85260 ' ,United States,244207.0
sodium oxybate,Lumryz,2018-08-01 00:00:00,Treatment of narcolepsy,Designated/Approved,,,Treatment of cataplexy or excessive daytime sleepiness (EDS) in adults with narcolepsy,2023-01-05 00:00:00,2030-01-05 00:00:00,Treatment of cataplexy or excessive daytime sleepiness (EDS) in adults with narcolepsy,Flamel Ireland Limited dba Avadel Ireland,10 Earlsfort Terrace,,Dublin,Dublin,' ' ,Ireland,530216.0
sodium oxybate,Xyrem,1994-07-11 00:00:00,Treatment of narcolepsy.,Designated/Approved,,,Xyrem is indicated for the treatment of cataplexy or excessive daytime sleepiness (EDS) in patients 7 years of age and older with narcolepsy.,10/26/2018,10/26/2025,Xyrem is indicated for the treatment of cataplexy or excessive daytime sleepiness (EDS) in pediatric patients 7 years of age and older with narcolepsy.,Jazz Pharmaceuticals Ireland Limited,5th Floor Waterloo Exchange,Waterloo Road,Dublin 4,,' D04 E5W7 ' ,Ireland,85894.0
sodium oxybate,Xyrem,1994-07-11 00:00:00,Treatment of narcolepsy.,Designated/Approved,,,Treatment of excessive daytime sleepiness in patients with narcolepsy,11/18/2005,11/18/2012,,Jazz Pharmaceuticals Ireland Limited,5th Floor Waterloo Exchange,Waterloo Road,Dublin 4,,' D04 E5W7 ' ,Ireland,85894.0
sodium oxybate,Xyrem,1994-07-11 00:00:00,Treatment of narcolepsy.,Designated/Approved,,,Treatment of cataplexy associated with narcolepsy,07/17/2002,07/17/2009,,Jazz Pharmaceuticals Ireland Limited,5th Floor Waterloo Exchange,Waterloo Road,Dublin 4,,' D04 E5W7 ' ,Ireland,85894.0
sodium oxybate,Lumryz,2018-08-01 00:00:00,Treatment of narcolepsy,Designated/Approved,,,treatment of cataplexy or excessive daytime sleepiness (EDS) in patients 7 years of age and older with narcolepsy,10/16/2024,10/16/2031,treatment of cataplexy or excessive daytime sleepiness (EDS) in pediatric patients 7 years of age and older with narcolepsy,Flamel Ireland Limited dba Avadel Ireland,10 Earlsfort Terrace,,Dublin,Dublin,' ' ,Ireland,530216.0
sodium phenylbutyrate,Buphenyl,11/22/1993,"Treatment of urea cycle disorders: carbamylphosphate synthetase deficiency, ornithine transcarbamylase deficiency, and arginiosuccinic acid synthetase deficiency.",Designated/Approved,,,"Adjunctive therapy in the chronic managment of patients with urea cycle disorders involving deficiencies of carbamylphosphate synthetase, ornithine transcarbamylase, or argininosuccinic acid synthetase.",04/30/1996,04/30/2003,,Medicis Pharmaceutical Corp.,8125 N. Hayden Road,,Scottsdale,Alaska,' 85258 ' ,United States,77893.0
sodium phenylbutyrate,Pheburane,2013-06-06 00:00:00,Treatment of urea cycle disorders,Designated/Approved,,,"As adjunctive therapy to standard of care, which includes dietary management, for the chronic management of adult and pediatric patients with urea cycle disorders (UCDs), involving deficiencies of carbamylphosphate synthetase (CPS), ornithine transcarbamylase (OTC) or argininosuccinic acid synthetase (AS)",06/17/2022,,,Medunik Canada Inc,950 Boulevard Mich謥-Bohec,,Blainville,,' ' ,Canada,372112.0
sodium phenylbutyrate and taurursodiol,Relyvrio,07/27/2017,Treatment of amyotrophic lateral sclerosis (ALS),Designated/Approved,,,Treatment of amyotrophic lateral sclerosis (ALS) in adults,09/29/2022,09/29/2029,Treatment of amyotrophic lateral sclerosis (ALS) in adults,"Amylyx Pharmaceuticals, Inc.",43 Thorndike St.,,Cambridge,Massachusetts,' 02141 ' ,United States,588117.0
"sodium sulfate, potassium sulfate, and magnesium sulfate",SUPREP Bowel Prep Kit,10/31/2012,For cleansing of the colon in preparation for colonoscopic diagnosis of colonic disease in children and adolescents,Designated/Approved,,,for cleansing of the colon as a preparation for colonoscopy in adult and pediatric patients 12 years of age and older,2020-05-08 00:00:00,2027-05-08 00:00:00,for cleansing of the colon as a preparation for colonoscopy in pediatric patients 12 years of age and older.,"Braintree Laboratories, Inc.",60 Columbian Street West,PO Box 850929,Braintree,Massachusetts,' 02185 ' ,United States,379212.0
sodium thiosulfate,Pedmark,03/17/2004,Prevention of platinum-induced ototoxicity in pediatric patients,Designated/Approved,,,"To reduce the risk of ototoxicity associated with cisplatin in pediatric patients 1 month of age and older with localized, non-metastatic solid tumors",09/20/2022,09/20/2029,"To reduce the risk of ototoxicity associated with cisplatin in pediatric patients 1 month of age and older with localized, non-metastatic solid tumors","Fennec Pharmaceuticals, Inc.",PO Box 13628,68 T.W. Alexander Drive,Research Triangle Park,North Carolina,' 27709 ' ,United States,177303.0
sofosbuvir,Sovaldi,10/25/2016,Treatment of pediatric chronic hepatitis C virus infection,Designated/Approved,,,SOVALDI is indicated for the treatment of chronic HCV genotype 2 or 3 infection in pediatric patients 3 years of age and older without cirrhosis or with compensated cirrhosis for use in combination with ribavirin,08/28/2019,08/28/2026,For the treatment of chronic hepatitis C virus (HCV) genotype 2 or 3 infection in pediatric patients between 3 years of age and 12 years of age or weighing 35 kg without cirrhosis or with compensated cirrhosis for use in combination with ribavirin.,"Gilead Sciences, Inc.",333 Lakeside Drive,,Foster City,California,' 94404 ' ,United States,541716.0
sofosbuvir,Sovaldi,10/25/2016,Treatment of pediatric chronic hepatitis C virus infection,Designated/Approved,,,Treatment of chronic HCV genotype 2 or 3 infection in pediatric patients 12 years of age and older or weighing at least 35 kg without cirrhosis or with compensated cirrhosis for use in combination with ribavirin,2017-07-04 00:00:00,2024-07-04 00:00:00,Treatment of chronic HCV genotype 2 or 3 infection in pediatric patients 12 years of age and older or weighing at least 35 kg without cirrhosis or with compensated cirrhosis for use in combination with ribavirin,"Gilead Sciences, Inc.",333 Lakeside Drive,,Foster City,California,' 94404 ' ,United States,541716.0
sofosbuvir,Sovaldi,10/25/2016,Treatment of pediatric chronic hepatitis C virus infection,Designated/Approved,,,SOVALDI is indicated for the treatment of chronic HCV genotype 2 or 3 infection in pediatric patients 3 years of age and older without cirrhosis or with compensated cirrhosis for use in combination with ribavirin,08/28/2019,,,"Gilead Sciences, Inc.",333 Lakeside Drive,,Foster City,California,' 94404 ' ,United States,541716.0
sofosbuvir and velpatasvir,Epclusa,02/22/2017,Treatment of pediatric chronic hepatitis C virus (HCV) infection,Designated/Approved,,,"EPCLUSA is indicated for the treatment of adults and pediatric patients 6 years of age and older or weighing at least 17 kg with chronic hepatitis C virus (HCV) genotype 1, 2, 3, 4, 5, or 6 infection: without cirrhosis or with compensated cirrhosis; or with decompensated cirrhosis for use in combination with ribavirin.",03/19/2020,03/19/2027,"For the treatment of pediatric patients 6 years of age and older or weighing at least 17 kg with chronic hepatitis C virus (HCV) genotype 1, 2, 3, 4, 5, or 6 infection: without cirrhosis or with compensated cirrhosis; or with decompensated cirrhosis for use in combination with ribavirin.","Gilead Sciences, Inc.",333 Lakeside Drive,,Foster City,California,' 94404 ' ,United States,554816.0
sofosbuvir and velpatasvir,Epclusa,02/22/2017,Treatment of pediatric chronic hepatitis C virus (HCV) infection,Designated/Approved,,,"treatment of adults and pediatric patients 3 years of age and older with chronic hepatitis C virus (HCV) genotype 1, 2, 3, 4, 5, or 6 infection without cirrhosis or with compensated cirrhosis, or with decompensated cirrhosis for use in combination with ribavirin",2021-10-06 00:00:00,2028-10-06 00:00:00,"treatment of pediatric patients 3 years of age to less than 6 years of age weighing less than 17 kg with chronic hepatitis C virus (HCV) genotype 1, 2, 3, 4, 5, or 6 infection: without cirrhosis or with compensated cirrhosis; or with decompensated cirrhosis for use in combination with ribavirin","Gilead Sciences, Inc.",333 Lakeside Drive,,Foster City,California,' 94404 ' ,United States,554816.0
Solriamfetol,Sunosi,08/20/2012,Treatment of narcolepsy,Designated/Approved,,,SUNOSI is indicated to improve wakefulness in adult patients with excessive daytime sleepiness associated with narcolepsy,06/17/2019,06/17/2026,To improve wakefulness in adult patients with excessive daytime sleepiness associated with narcolepsy,"Axsome Malta, Ltd.","78 Mill Street, Zone 5, Central Business District",,Qormi,,' CBD 5090 ' ,Malta,375112.0
somapacitan-beco,Sogroya,1987-10-07 00:00:00,1. Treatment of growth failure in children due to inadequate growth hormone secretion 2. Treatment of short stature associated with Turner's syndrome,Designated/Approved,,,Treatment of pediatric patients aged 2.5 years and older who have growth failure due to inadequate secretion of endogenous growth hormone (GH),04/28/2023,,,Novo Nordisk Pharmaceuticals,100 Overlook Center,Suite 200,Princeton,New Jersey,' 08540 ' ,United States,13386.0
somatrogon-ghla,Ngenla,09/29/2010,Treatment of growth hormone deficiency,Designated/Approved,,,treatment of pediatric patients aged 3 years and older who have growth failure due to an inadequate secretion of endogenous growth hormone,06/27/2023,06/27/2030,treatment of pediatric patients aged 3 years and older who have growth failure due to an inadequate secretion of endogenous growth hormone,Pfizer Ireland Pharmaceuticals,Operations Support Group Building,,Ringaskiddy,Co. Cork,' ' ,Ireland,313410.0
Somatropin,Nutropin,1987-06-03 00:00:00,For use in the long-term treatment of children who have growth failure due to a lack of adequate endogenous growth hormone secretion.,Designated/Approved,,,,10/17/1985,10/17/1992,,"Genentech, Inc.",460 Point San Bruno Boulevard,,South San Francisco,California,' 94080 ' ,United States,12586.0
Somatropin,Humatrope,1990-08-05 00:00:00,Treatment of short stature associated with Turner syndrome.,Designated/Approved,,,Treatment of short stature associated with Turner syndrome in patients whose epiphyses are not closed.,12/30/1996,12/30/2003,,Eli Lilly and Company,Lilly Corporate Center,,Indianapolis,Indiana,' 46285 ' ,United States,45090.0
Somatropin,Humatrope,12/15/2005,Treatment of short stature in pediatric patients with short stature homeobox-containing gene (SHOX) deficiency,Designated/Approved,,,Treatment of short stature or growth failure in children with SHOX (short stature homeobox-containing gene) deficiency whose epiphyses are not closed,2006-01-11 00:00:00,2013-01-11 00:00:00,,Eli Lilly and Company,Lilly Corporate Center,,Indianapolis,Indiana,' 46285 ' ,United States,211205.0
Somatropin (r-DNA),Zorbtive,1995-06-03 00:00:00,For use alone or in combination with glutamine in the treatment of short bowel syndrome.,Designated/Approved,,,Treatment of short bowel syndrome in patients receiving specialized nutritional support,2003-01-12 00:00:00,2010-01-12 00:00:00,,"EMD Serono, Inc.",One Technology Place,,Rockland,Massachusetts,' 02370 ' ,United States,80394.0
Somatropin (rDNA origin),Saizen,1987-06-03 00:00:00,Treatment of idiopathic or organic growth hormone deficiency in children with growth failure.,Designated/Approved,,,Long term treatment of children with growth failure due to inadequate secretion of endogenous growth hormone.,1996-08-10 00:00:00,,,"EMD Serono, Inc.",One Technology Place,,Rockland,Massachusetts,' 02370 ' ,United States,15486.0
Somatropin for injection,Nutropin,03/23/1989,Treatment of short stature associated with Turner's syndrome.,Designated/Approved,,,Treatment of growth failure associated with Turner syndrome.,12/30/1996,12/30/2003,,"Genentech, Inc.",460 Point San Bruno Boulevard,,South San Francisco,California,' 94080 ' ,United States,12686.0
Somatropin for injection,Nutropin,11/18/1996,As replacement therapy for growth hormone deficiency in adults after epiphyseal closure.,Designated/Approved,,,,12/15/1997,12/15/2004,,"Genentech, Inc.",460 Point San Bruno Boulevard,,South San Francisco,California,' 94080 ' ,United States,100396.0
Somatropin for injection,Nutropin,1989-04-08 00:00:00,Treatment of growth retardation associated with chronic renal failure.,Designated/Approved,,,Treatment of children with growth failure associated with chronic renal insufficency.,11/17/1993,11/17/2000,,"Genentech, Inc.",460 Point San Bruno Boulevard,,South San Francisco,California,' 94080 ' ,United States,34989.0
Somatropin for injection,Humatrope,1986-12-06 00:00:00,For the long-term treatment of children who have growth failure due to inadequate secretion of normal endogenous growth hormone.,Designated/Approved,,,,1987-08-03 00:00:00,1994-08-03 00:00:00,,Eli Lilly and Company,Lilly Corporate Center,,Indianapolis,Indiana,' 46285 ' ,United States,11285.0
