Document_name,Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body
swisspar_menquadfi.pdf,68221,Not reported,MenQuadfi,"polysaccharida Neisseriae meningitidis (A, C, W-135, Y) conjugatum cum toxoidum tetani",Sanofi-Aventis (Suisse) SA,Vaccine,solution for injection,intramuscular,approved,authorised,05.10.2022,2022,no,no,"Active immunisation of individuals from the age of 12 months and older, against invasive meningococcal disease caused by Neisseria meningitidis serogroups A, C, W and Y.","Active immunisation of individuals from the age of 12 months and older against invasive meningococcal disease caused by Neisseria meningitidis serogroups A, C, W and Y.",Infectious and parasitic diseases,01.10.2020,2020,yes,EMA
swisspar_talvey_g102689436.pdf,69049,Not reported,Talvey,talquetamab,Janssen-Cilag AG,Biologics,solution for injection,subcutaneous,temporary authorisation,authorised (under additional monitoring),30.10.2023,2023,yes,no,"Treatment of adult patients with relapsed or refractory multiple myeloma who have received at least 4 prior therapies, including a proteasome inhibitor, an immunomodulatory agent, and an anti-CD38 monoclonal antibody.","Monotherapy for treatment of adult patients with relapsed or refractory multiple myeloma who have received at least 3 prior lines of therapy, including a proteasome inhibitor, an immunomodulatory agent, and an anti-CD38 monoclonal antibody, and have demonstrated disease progression on or after their last line of therapy.",Neoplasms; Diseases of the blood and blood-forming organs,09.01.2023,2023,no,NA
swisspar_idefirix_final.pdf,68373,Not reported,IDEFIRIX,imlifidase,Voisin Consulting CH Sàrl,Biologics,powder for concentrate for solution for infusion,intravenous,temporary authorisation,authorised (under additional monitoring),06.05.2022,2022,yes,no,Idefirix is indicated for desensitisation treatment of highly sensitised adult kidney transplant patients with positive crossmatch against an available deceased donor.,Idefirix can be used before a kidney transplant for rapid and temporary inactivation of immunoglobulin G (IgG) in adult patients with positive crossmatch against an available deceased donor.,Diseases of the genitourinary system,06.07.2021,2021,yes,EMA
swisspar_fabhalta.pdf,68603,Not reported,Fabhalta,iptacopan,Novartis Pharma Schweiz AG,Small molecule,capsule,oral,approved,authorised (under additional monitoring),29.08.2024,2024,yes,no,Fabhalta is indicated for the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (PNH).,Fabhalta is indicated as monotherapy for the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (PNH) who have had an inadequate response despite at least 6 months of treatment with a C5 inhibitor.,Diseases of the blood and blood-forming organs,20.06.2023,2023,no,NA
swisspar_mounjaro_final.pdf,68726,Not reported,MOUNJARO,tirzepatide,Eli Lilly (Suisse) SA,Peptides and proteins,solution for injection in a prefilled pen,subcutaneous,approved,authorised,02.11.2022,2022,no,no,Mounjaro is used to treat adults with type 2 diabetes mellitus in addition to diet and exercise.,Mounjaro is indicated for the treatment of adults with insufficiently controlled type 2 diabetes mellitus as an adjunct to diet and exercise - as monotherapy when metformin is contraindicated or not tolerated; - in combination with other drugs that lower blood glucose.,"Endocrine, nutritional, and metabolic diseases",30.11.2021,2021,no,NA
swisspar_nilemdo_final.pdf,67583,Not reported,Nilemdo,acidum bempedoicum,PharmaContext GmbH,Small molecule,tablet,oral,approved,authorised,14.12.2020,2020,no,no,"Nilemdo is indicated in adults with primary hypercholesterolaemia (heterozygous familial and non-familial) as an adjunct to diet: in combination with a statin or statin with other lipid-lowering therapies in patients unable to reach LDL-C goals with the maximum tolerated dose of a statin or, alone or in combination with other lipid-lowering therapies in patients who are statin-intolerant, or for whom a statin is contraindicated.",Nilemdo is indicated as an adjunct to diet and in combination with the maximum tolerated dose of a statin with or without other lipid-lowering therapies for the treatment of adults with clinical manifestations of atherosclerotic cardiovascular disease or heterozygous familial hypercholesterolaemia who need additional LDL-C lowering.,"Endocrine, nutritional, and metabolic diseases; Diseases of the circulatory system",27.05.2019,2019,no,NA
swisspar_piqray_final.pdf,67359,Not reported,Piqray,alpelisib,Novartis Pharma Schweiz AG,Small molecule,film-coated tablets,oral,approved,authorised,24.03.2020,2020,no,no,"Piqray is indicated for the treatment of postmenopausal women and men with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, advanced breast cancer with a PIK3CA mutation in combination with fulvestrant after disease progression following an endocrine-based therapy.","Piqray is used in combination with fulvestrant for the treatment of postmenopausal women with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, advanced breast cancer with a PIK3CA mutation after disease progression when patients have previously received endocrine therapy including an aromatase inhibitor.",Neoplasms,06.03.2019,2019,no,NA
swisspar_sarclisa_ie_2l_mm.pdf,67525,Not reported,Sarclisa,isatuximab,Sanofi-Aventis (Suisse) SA,Biologics,concentrate for solution for infusion,intravenous,approved,authorised (under additional monitoring),12.06.2023,2023,yes,yes,Sarclisa is indicated in combination with carfilzomib and dexamethasone for the treatment of adult patients with multiple myeloma who have received at least one prior line of therapy.,Sarclisa is indicated in combination with carfilzomib and dexamethasone for the treatment of adult patients with multiple myeloma who have received 1 to 3 prior lines of therapy.,Neoplasms; Diseases of the blood and blood-forming organs,30.09.2022,2022,yes,NA
swisspar_ponvory.pdf,68114,Not reported,Ponvory,ponesimod,Janssen-Cilag AG,Small molecule,film-coated tablets,oral,approved,authorised,16.11.2021,2021,no,no,Ponvory is indicated for the treatment of adult patients with relapsing forms of multiple sclerosis (RMS),Ponvory is indicated for the treatment of adult patients with relapsing remitting forms of multiple sclerosis (RRMS) with active disease defined by clinical or imaging features,Diseases of the nervous system,31.07.2020,2020,no,NA
swisspar_elzonris_final.pdf,68797,Not reported,ELZONRIS,tagraxofusp,Stemline Therapeutics Switzerland GmbH,Biologics,concentrate for solution for infusion,intravenous,approved,authorised,03.02.2023,2023,yes,no,ELZONRIS is indicated for the treatment of adult patients and in paediatric patients 2 years and older with blastic plasmacytoid dendritic cell neoplasm (BPDCN).,ELZONRIS is indicated for the first-line treatment of adult patients with blastic plasmacytoid dendritic cell neoplasm (BPDCN).,Neoplasms; Diseases of the blood and blood-forming organs,19.04.2022,2022,no,NA
swisspar_scemblix_final.pdf,68441,Not reported,Scemblix,asciminib,Novartis Pharma Schweiz AG,Small molecule,film-coated tablet,oral,approved,authorised (under additional monitoring),09.06.2022,2022,yes,no,treatment of adult patients with Philadelphia chromosome-positive chronic myeloid leukaemia in chronic phase (Ph+ CML-CP) previously treated with two or more tyrosine kinase inhibitors,"treatment of adult patients with Philadelphia chromosome-positive chronic myeloid leukaemia (Ph+ CML) in chronic phase (CP), in whom previous administration of two or more tyrosine kinase inhibitors has resulted in treatment failure or intolerance",Neoplasms; Diseases of the blood and blood-forming organs,30.07.2021,2021,yes,Not reported
swisspar_paxlovid_final.pdf,68793,Not reported,Paxlovid,"nirmatrelvir, ritonavir",Pfizer AG,Small molecule,film-coated tablets,oral,temporary authorisation,authorised,15.06.2022,2022,no,no,"treatment of COVID-19 in adults and adolescents aged 12 years and over and weighing at least 40 kg, who do not require supplemental oxygen and who are at increased risk for progressing to severe COVID-19","treatment of coronavirus disease 2019 (COVID-19) in adults who do not require oxygen therapy or hospitalisation due to COVID-19, and who are at increased risk for progressing to severe COVID-19",Infectious and parasitic diseases,14.01.2022,2022,no,NA
swisspar_bcg_apogepha_final.pdf,68286,Not reported,BCG APOGEPHA,"bacillus Calmette-Guérin, live attenuated (Moreau)",Regulix GmbH,Vaccine,powder and solvent for intravesical suspension,intravesical,approved,authorised,28.07.2022,2022,no,no,"Treatment of superficial, epithelial, non-muscle-invasive urothelial carcinoma (stages Ta, Tis, T1 bladder carcinoma).","Treatment of superficial, epithelial, non-muscle invasive urothelial carcinoma of the urinary bladder (Carcinoma urotheliale Ta, Tis, T1).",Neoplasms; Diseases of the genitourinary system,02.12.2020,2020,yes,NA
swisspar_ondexxya.pdf,67759,Not reported,ONDEXXYA,andexanet alfa,Alexion Pharma GmbH,Biologics,powder for solution for infusion,intravenous,approved,authorised (under additional monitoring),02.12.2020,2020,no,no,For adult patients treated with a direct factor Xa (FXa) inhibitor (apixaban or rivaroxaban) when reversal of anticoagulation is needed due to life-threatening or uncontrolled bleeding.,For adult patients treated with a direct factor Xa (FXa) inhibitor (apixaban or rivaroxaban) when reversal of anticoagulation is needed due to life-threatening or uncontrolled bleeding.,Diseases of the blood and blood-forming organs,19.03.2020,2020,yes,EMA; FDA
swisspar_rukobia.pdf,67854,Not reported,Rukobia,fostemsavir,ViiV Healthcare GmbH,Small molecule,prolonged-release tablet,oral,approved,authorised,28.09.2021,2021,no,no,"Rukobia, in combination with other antiretrovirals, is indicated for the treatment of intensively pretreated adults with multidrug resistant HIV-1 infection for whom it is otherwise not possible to construct a suppressive anti-viral regimen due to resistance, intolerance or safety considerations.",Rukobia is indicated in combination with optimised background antiretroviral therapy against human immunodeficiency virus type 1 (HIV-1) infection for the treatment of multidrug-resistant HIV-1 infection in heavily treatment-experienced adults whose current antiviral regimen failed due to resistance and/or cannot be continued due to intolerance or safety reasons.,Infectious and parasitic diseases,03.02.2020,2020,no,NA
swisspar_prevenar_20.pdf,69222,Not reported,Prevenar 20,Streptococcus pneumoniae serotype 1 / 3 / 4 / 5 / 6A / 6B / 7F / 8 / 9V / 10A / 11A / 12F / 14 / 15B / 18C / 19A / 19F / 22F / 23F / 33F polysaccharide conjugated to Corynebacterium diphtheriae CRM197 protein,Pfizer AG,Vaccine,suspension for injection,intramuscular,approved,authorised,26.03.2024,2024,no,yes,Active immunisation for the prevention of invasive disease and pneumonia caused by Streptococcus pneumoniae in individuals 18 years of age and older.,Active immunisation for the prevention of invasive disease and pneumonia caused by Streptococcus pneumoniae in individuals 65 years of age and older.,Infectious and parasitic diseases; Diseases of the respiratory system,30.11.2022,2022,yes,EMA
swisspar_omvoh_final.pdf,68950,Not reported,Omvoh,mirikizumab,Eli Lilly (Suisse) SA,Biologics,concentrate for solution for infusion,intravenous,approved,authorised (under additional monitoring),30.11.2023,2023,no,no,"treatment of adult patients with moderately to severely active ulcerative colitis who have had an inadequate response with, lost response to, or were intolerant to conventional therapy or a biologic treatment or a Janus kinase (JAK) inhibitor, or have medical contraindications to such therapies.","treatment of adult patients with moderately to severely active ulcerative colitis who have had an inadequate response with, lost response to, or were intolerant to either conventional therapy or a biologic treatment, or have medical contraindications to such therapies.",Diseases of the digestive system,27.06.2022,2022,yes,Not reported
swisspar_xospata_finale_version.pdf,67211,Not reported,XOSPATA,"gilteritinib, gilteritinib hemifumarate",Astellas Pharma AG,Small molecule,coated tablets,oral,approved,authorised (under additional monitoring),24.09.2020,2020,yes,no,treatment of patients who have relapsed or refractory acute myeloid leukaemia (AML) with FMS-like tyrosine kinase 3 (FLT3) mutations,treatment of adult patients who have relapsed or refractory acute myeloid leukaemia (AML) with FMS-like tyrosine kinase 3 (FLT3) mutations,Neoplasms; Diseases of the blood and blood-forming organs,23.05.2019,2019,yes,FDA
swisspar_abrysvo-1.pdf,69691,EMEA/H/C/006027/0000,Abrysvo,"RSV subgroup A stabilised prefusion F antigen, RSV subgroup B stabilised prefusion F antigen",Pfizer AG,Vaccine,powder and solvent for solution for injection,intramuscular,approved,authorised (under additional monitoring),23.08.2024,2024,no,no,Passive protection against lower respiratory tract disease caused by RSV in infants from birth to 6 months of age following maternal immunisation during pregnancy; Active immunisation of individuals 60 years of age and older for the prevention of lower respiratory tract disease caused by RSV.,Passive protection against lower respiratory tract disease caused by RSV in infants from birth to 6 months of age following immunisation of pregnant individuals at 32 to 36 weeks gestational age; Active immunisation of individuals 60 years of age and older for the prevention of lower respiratory tract disease caused by RSV.,Infectious and parasitic diseases; Diseases of the respiratory system,01.12.2023,2023,yes,European Medicines Agency (EMA)
