Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Disease_name(s),Document_name,Drug_class,Drug_name,Indication_approved,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,DRUG_CODE
intravenous,01.02.2018,2018.0,authorised,EMA,approved,13.12.2018,2018,neoplasms; diseases of the respiratory system,<non-small cell lung carcinoma>,zirabev-epar-public-assessment-report_en.pdf,biologics,zirabev,zirabev in combination with paclitaxel and carboplatin for the first-line treatment of patients with advanced non-squamous non-small cell lung cancer,no,"zirabev in combination with fluoropyrimidine-based chemotherapy is indicated for treatment of adult patients with metastatic carcinoma of the colon or rectum. zirabev in combination with paclitaxel is indicated for first-line treatment of adult patients with metastatic breast cancer. zirabev, in addition to platinum-based chemotherapy, is indicated for first-line treatment of adult patients with unresectable advanced, metastatic or recurrent non-small cell lung cancer other than predominantly squamous cell histology. zirabev in combination with interferon alfa-2a is indicated for first line treatment of adult patients with advanced and/or metastatic renal cell cancer. zirabev in combination with paclitaxel and cisplatin or, alternatively, paclitaxel and topotecan in patients who cannot receive platinum therapy, is indicated for the treatment of adult patients with persistent, recurrent, or metastatic carcinoma of the cervix.","<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <carcinoma, renal cell>; <uterine cervical neoplasms>",pfizer europe ma eeig,pfizer,ema/97237/2019,bevacizumab,no,no,concentrate,emea/h/c/004697/0000,na,
intravenous,17.09.2015,2015.0,authorised,PMDA,approved,25.04.2016,2016,neoplasms; diseases of the genitourinary system,<cervical cancer>,000224436.pdf,biologics,avastin,advanced or recurrent cervical cancer,yes,advanced or recurrent cervical cancer,<cervical cancer>,"chugai pharmaceutical co., ltd.",chugai,000224436,bevacizumab,yes,yes,injection,,,
intravenous,21.04.2006,2006.0,authorised,PMDA,approved,22.02.2007,2007,neoplasms; diseases of the digestive system,<colorectal neoplasms>,000224437.pdf,biologics,avastin,unresectable advanced or recurrent colorectal cancer,no,unresectable advanced or recurrent colorectal cancer,<colorectal neoplasms>,"chugai pharmaceutical co., ltd.",chugai,000224437,bevacizumab,no,no,injection,,na,
intravenous,,,authorised,TGA,approved,10.02.2010,2010,neoplasms; diseases of the nervous system,<glioma>,auspar-bevacizumab-091214-01.pdf,biologics,avastin,"as a single agent, for the treatment of patients with grade iv glioma after relapse or disease progression after standard therapy, including chemotherapy",yes,relapsed high grade malignant glioma: avastin as a single agent or in combination with irinotecan is indicated for the treatment of patients with high grade relapsed malignant glioma.,<malignant glioma>,roche products pty ltd,roche,,bevacizumab,yes,yes,solution,pm-2009-00399-4-3,,
intravenous,,,authorised,TGA,approved,24.08.2012,2012,neoplasms,<ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>,auspar-bevacizumab-130307.pdf,biologics,avastin,"treatment of patients with recurrent, platinum-sensitive, epithelial ovarian, fallopian tube, or primary peritoneal cancer who have not received prior bevacizumab or other vegf-targeted angiogenesis inhibitors.",yes,"treatment of patients with recurrent, platinum-sensitive, epithelial ovarian, fallopian tube, or primary peritoneal cancer.",<ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>,roche products pty ltd,roche,"99755, 99757",bevacizumab,yes,no,injection,pm-2011-02308-3-4,,
intravenous,,,authorised,TGA,approved,19.11.2014,2014,neoplasms; diseases of the genitourinary system,<ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>,auspar-bevacizumab-150311.pdf,biologics,avastin,"treatment of patients with recurrent, platinum-resistant epithelial ovarian, fallopian tube, or primary peritoneal cancer who received no more than two prior chemotherapy regimens.",yes,"treatment of patients with recurrent, platinum-resistant epithelial ovarian, fallopian tube, or primary peritoneal cancer who received no more than two prior chemotherapy regimens.",<ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>,roche products pty ltd,roche,99755 and 99757,bevacizumab,yes,no,solution,pm-2013-03227-1-4,,
intravenous,31.10.2018,2018.0,authorised,TGA,approved,28.10.2019,2019,neoplasms; diseases of the respiratory system; diseases of the genitourinary system,<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,auspar-bevacizumab-200226.pdf,biologics,zirabev,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",no,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,pfizer australia pty ltd,pfizer,309320 and 309321,bevacizumab,no,no,solution,pm-2018-03842-1-4,na,
intravenous,01.02.2018,2018.0,authorised,TGA,approved,16.01.2019,2019,neoplasms; diseases of the respiratory system; diseases of the genitourinary system,<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,auspar-bevacizumab-201123.pdf,biologics,mvasi,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",no,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,amgen australia pty ltd,amgen,"297455, 297456",bevacizumab,no,no,concentrate,pm-2017-04616-1-4,na,
intravenous,02.06.2020,2020.0,authorised,TGA,approved,10.05.2021,2021,neoplasms; diseases of the respiratory system; diseases of the genitourinary system,<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,auspar-bevacizumab-220202.pdf,biologics,abevmy,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",no,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,alphapharm pty ltd,alphapharm,334814 and 334816,bevacizumab,no,no,tablet,pm-2020-01736-1-4,na,
intravenous,30.11.2020,2020.0,authorised,TGA,approved,13.10.2021,2021,neoplasms,<colorectal neoplasms>; <breast neoplasms>; <non-small-cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,auspar-bevacizumab-220519.pdf,biologics,bevacip/bevaciptin,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer (nsclc); advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",no,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer (nsclc); advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",<colorectal neoplasms>; <breast neoplasms>; <non-small-cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,cipla australia pty ltd,cipla,"347290, 347291, 347292 and 347293",bevacizumab,no,no,solution,pm-2020-05373-1-4,na,
intravenous,,,authorised,TGA,approved,21.10.2013,2013,neoplasms; diseases of the digestive system,<colorectal neoplasms>,auspar-bevacizumab-injection-140331.pdf,biologics,avastin,treatment of patients with metastatic colorectal cancer in combination with fluoropyrimidine-based chemotherapy,no,second line treatment of metastatic colorectal cancer,<colorectal neoplasms>,roche products pty ltd,roche,99755 and 99757,bevacizumab,yes,no,solution,pm-2012-02716-3-4,,
intravenous,,,authorised,TGA,approved,16.07.2015,2015,neoplasms,<carcinoma of the cervix>,auspar-bevacizumab-rch-170510.pdf,biologics,avastin,"in combination with paclitaxel and cisplatin is indicated for the treatment of persistent, recurrent or metastatic carcinoma of the cervix. in combination with paclitaxel and topotecan is an acceptable alternative where cisplatin is not tolerated or not indicated.",yes,"treatment of persistent, recurrent or stage iv carcinoma of the cervix","<carcinoma, cervical>",roche products pty ltd,roche,99756 and 99757,bevacizumab,yes,yes,concentrate,pm-2014-01871-1-4,,
intravenous,30.11.2021,2021.0,authorised,TGA,approved,09.01.2024,2024,neoplasms; diseases of the respiratory system; diseases of the genitourinary system,"<colorectal neoplasms>; <breast neoplasms>; <lung neoplasms, non-small cell>; <carcinoma, renal cell>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>",auspar-onbevzi-240415.pdf,biologics,onbevzi,"metastatic colorectal cancer; metastatic breast cancer; non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube, or primary peritoneal cancer; cervical cancer",no,"metastatic colorectal cancer; metastatic breast cancer; non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube, or primary peritoneal cancer; cervical cancer","<colorectal neoplasms>; <breast neoplasms>; <carcinoma, non-small-cell lung>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <primary peritoneal carcinoma>; <uterine cervical neoplasms>",samsung bioepis au pty ltd,samsung,"431837, 431838",bevacizumab,no,no,solution,pm-2021-04826-1-4,na,
intravenous,30.11.2022,2022.0,authorised,TGA,approved,30.08.2023,2023,neoplasms; diseases of the respiratory system; diseases of the genitourinary system,<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,auspar-vegzelma-240222.pdf,biologics,vegzelma,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",no,"metastatic colorectal cancer; locally recurrent or metastatic breast cancer; advanced, metastatic or recurrent non-squamous non-small cell lung cancer; advanced and/or metastatic renal cell cancer; grade iv glioma; epithelial ovarian, fallopian tube or primary peritoneal cancer; recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer; cervical cancer",<colorectal neoplasms>; <breast neoplasms>; <non-small cell lung carcinoma>; <renal cell carcinoma>; <glioma>; <ovarian neoplasms>; <fallopian tube neoplasms>; <peritoneal neoplasms>; <cervical neoplasms>,celltrion healthcare australia pty ltd,celltrion,398631 and 398632,bevacizumab,no,no,solution,pm-2022-04193-1-4,na,
oral,18.07.2008,2008.0,withdrawn,EMA,approved,28.07.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>; <acute coronary syndrome>,clopidogrel-1a-pharma-epar-public-assessment-report_en.pdf,small molecule,clopidogrel 1a pharma,"prevention of atherothrombotic events in patients with myocardial infarction, ischaemic stroke, or established peripheral arterial disease; acute coronary syndrome",no,prevention of atherothrombotic events,<arteriosclerosis>,acino pharma gmbh,acino,,clopidogrel,yes,no,tablet,emea/h/c/1054,chmp,
oral,17.04.2009,2009.0,withdrawn,EMA,approved,28.07.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>; <acute coronary syndrome>,clopidogrel-acino-epar-public-assessment-report_en.pdf,small molecule,clopidogrel acino,"prevention of atherothrombotic events in patients with myocardial infarction, ischaemic stroke, or established peripheral arterial disease; acute coronary syndrome",no,prevention of atherothrombotic events,<arteriosclerosis>,acino pharma gmbh,acino,,clopidogrel,yes,no,tablet,emea/h/c/1166,chmp,
oral,17.04.2009,2009.0,withdrawn,EMA,approved,21.09.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-acino-pharma-epar-public-assessment-report_en.pdf,small molecule,clopidogrel acino pharma,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",yes,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,acino pharma gmbh,acino,,clopidogrel,yes,no,tablet,emea/h/c/1172,chmp,
oral,17.04.2009,2009.0,withdrawn,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-acino-pharma-gmbh-epar-public-assessment-report_en.pdf,small molecule,clopidogrel acino pharma gmbh,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,acino pharma gmbh,acino,,clopidogrel,yes,no,tablet,emea/h/c/1175,chmp,
oral,20.02.2009,2009.0,authorised,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<arteriosclerosis>,clopidogrel-bgr-previously-zylagren-epar-public-assessment-report_en.pdf,small molecule,zylagren,prevention of atherothrombotic events in adults,no,prevention of atherothrombotic events in adults,<arteriosclerosis>,"krka, d.d., novo mesto",krka,,clopidogrel,yes,no,tablet,emea/h/c/1138,,
,08.01.2008,2008.0,withdrawn,EMA,approved,16.07.2008,2008,diseases of the circulatory system,<arteriosclerosis>,clopidogrel-bms-epar-public-assessment-report_en.pdf,small molecule,clopidogrel bms,prevention of atherothrombotic events in adults,no,prevention of atherothrombotic events in adults,<arteriosclerosis>,bristol-myers squibb pharma eeig,bristol-myers squibb,,clopidogrel,yes,no,,emea/h/c/000974,,
oral,20.02.2009,2009.0,withdrawn,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-dura-epar-public-assessment-report_en.pdf,small molecule,clopidogrel dura,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,mylan dura gmbh,mylan,,clopidogrel,no,no,tablet,emea/h/c/001132,na,
oral,20.02.2009,2009.0,withdrawn,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-hcs-epar-public-assessment-report_en.pdf,small molecule,clopidogrel hcs,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease",no,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,hcs bvba,hcs,,clopidogrel,no,no,tablet,emea/h/c/001133,na,
oral,19.02.2009,2009.0,withdrawn,EMA,approved,28.07.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>; <acute coronary syndrome>,clopidogrel-hexal-epar-public-assessment-report_en.pdf,small molecule,clopidogrel hexal,"prevention of atherothrombotic events in patients with myocardial infarction, ischaemic stroke, or established peripheral arterial disease; acute coronary syndrome",no,prevention of atherothrombotic events,<arteriosclerosis>,acino pharma gmbh,acino,,clopidogrel,yes,no,tablet,emea/h/c/1039,chmp,
oral,25.07.2008,2008.0,authorised,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<arteriosclerosis>,clopidogrel-krka-epar-public-assessment-report_en.pdf,small molecule,clopidogrel krka,prevention of atherothrombotic events in adults,no,prevention of atherothrombotic events in adults,<arteriosclerosis>,"krka, d.d., novo mesto",krka,,clopidogrel,no,no,tablet,emea/h/c/001056,na,
oral,20.02.2009,2009.0,authorised,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-mylan-epar-public-assessment-report_en.pdf,small molecule,clopidogrel mylan,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,mylan s.a.s,mylan,,clopidogrel,no,no,tablet,emea/h/c/001134,na,
oral,20.02.2009,2009.0,withdrawn,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-qualimed-epar-public-assessment-report_en.pdf,small molecule,clopidogrel qualimed,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,qualimed,qualimed,,clopidogrel,no,no,tablet,emea/h/c/001135,na,
oral,02.07.2014,2014.0,withdrawn,EMA,approved,18.12.2014,2014,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-ratiopharm-epar-public-assessment-report_en.pdf,small molecule,clopidogrel ratiopharm,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,acino pharma gmbh,acino,,clopidogrel,yes,no,tablet,emea/h/c/1173,chmp,
oral,17.04.2009,2009.0,withdrawn,EMA,approved,28.07.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>; <acute coronary syndrome>,clopidogrel-ratiopharm-gmbh-epar-public-assessment-report_en.pdf,small molecule,clopidogrel ratiopharm gmbh,"prevention of atherothrombotic events in patients with myocardial infarction, ischaemic stroke, or established peripheral arterial disease; acute coronary syndrome",no,prevention of atherothrombotic events,<arteriosclerosis>,acino pharma gmbh,acino,,clopidogrel,yes,no,tablet,emea/h/c/1165,chmp,
oral,17.04.2009,2009.0,withdrawn,EMA,approved,21.09.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-sandoz-epar-public-assessment-report_en.pdf,small molecule,clopidogrel sandoz,"prevention of atherothrombotic events in adults with myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in adults with myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,acino pharma gmbh,acino,,clopidogrel,yes,no,tablet,emea/h/c/1174,chmp,
oral,20.02.2009,2009.0,authorised,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,clopidogrel-tad-epar-public-assessment-report_en.pdf,small molecule,clopidogrel tad,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in patients suffering from myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,tad pharma gmbh,tad,,clopidogrel,no,no,tablet,emea/h/c/001136,na,
oral,06.05.2010,2010.0,withdrawn,EMA,approved,22.07.2010,2010,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>; <acute coronary syndrome>,clopidogrel-teva-generics-bv-epar-public-assessment-report_en.pdf,small molecule,clopidogrel teva generics b.v.,"prevention of atherothrombotic events in patients with myocardial infarction, ischaemic stroke, or established peripheral arterial disease; acute coronary syndrome",no,"prevention of atherothrombotic events in patients with myocardial infarction, ischaemic stroke, or established peripheral arterial disease; acute coronary syndrome",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>; <acute coronary syndrome>,teva pharma b.v.,teva,ema/chmp/621360/2010,clopidogrel,yes,no,tablet,,chmp,
oral,15.07.2008,2008.0,authorised,EMA,approved,29.05.2009,2009,diseases of the circulatory system,<arteriosclerosis>,clopidogrel-teva-hydrogen-sulphate-epar-public-assessment-report_en.pdf,small molecule,clopidogrel teva,prevention of atherothrombotic events in adults,no,prevention of atherothrombotic events in adults,<arteriosclerosis>,teva pharma b.v.,teva,,clopidogrel,yes,no,tablet,emea/h/c/001053,,
oral,03.09.2009,2009.0,withdrawn,EMA,approved,22.07.2010,2010,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>; <acute coronary syndrome>,clopidogrel-teva-pharma-bv-epar-public-assessment-report_en.pdf,small molecule,clopidogrel teva pharma b.v.,"prevention of atherothrombotic events in adults with myocardial infarction, ischaemic stroke, peripheral arterial disease, and acute coronary syndrome",no,"prevention of atherothrombotic events in adults with myocardial infarction, ischaemic stroke, peripheral arterial disease, and acute coronary syndrome",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>; <acute coronary syndrome>,teva pharma b.v.,teva,ema/439548/2011,clopidogrel,yes,no,tablet,emea/h/c/001226,chmp,
oral,08.01.2008,2008.0,authorised,EMA,approved,16.07.2008,2008,diseases of the circulatory system,<arteriosclerosis>,clopidogrel-winthrop-epar-public-assessment-report_en.pdf,small molecule,clopidogrel winthrop,prevention of atherothrombotic events in adults,yes,prevention of atherothrombotic events in adults,<arteriosclerosis>,sanofi pharma bristol-myers squibb snc,sanofi bristol-myers squibb,,clopidogrel,yes,no,,emea/h/c/000975,,
oral,31.07.2008,2008.0,authorised,EMA,approved,28.07.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,grepid-epar-public-assessment-report_en.pdf,small molecule,grepid,"prevention of atherothrombotic events in adults with myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in adults with myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,pharmathen s.a.,pharmathen,ema/487789/2009,clopidogrel,yes,no,tablet,emea/h/c/001059,chmp,
oral,,,authorised,EMA,approved,25.03.1998,1998,diseases of the circulatory system,<atherosclerosis>,iscover-epar-scientific-discussion_en.pdf,small molecule,iscover,prevention of atherothrombotic events in patients with non-st segment elevation acute coronary syndrome (acs) treated with clopidogrel + asa versus asa alone,yes,prevention of vascular ischaemic events in patients with established atherosclerotic disease,<atherosclerosis>,sanofi chimie and orgamol ltd,sanofi,ema/000309/1998,clopidogrel,no,no,tablet,emea/h/c/000309,na,
oral,,,authorised,EMA,approved,25.03.1998,1998,diseases of the circulatory system,<acute coronary syndrome>,plavix-epar-scientific-discussion_en.pdf,small molecule,plavix,prevention of atherothrombotic events in patients with acute coronary syndrome (acs) without st-segment elevation,yes,prevention of atherothrombotic events in patients with acute coronary syndrome (acs) without st-segment elevation,<acute coronary syndrome>,,not reported,,clopidogrel,no,no,tablet,,na,
oral,20.02.2009,2009.0,authorised,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,zopya-epar-public-assessment-report_en.pdf,small molecule,zopya,"prevention of atherothrombotic events in adults with myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",no,"prevention of atherothrombotic events in adults with myocardial infarction, ischaemic stroke, or established peripheral arterial disease.",<myocardial infarction>; <ischemic stroke>; <peripheral arterial disease>,norpharm regulatory services ltd,norpharm,,clopidogrel,no,no,tablet,emea/h/c/001137,na,
oral,25.07.2008,2008.0,authorised,EMA,approved,25.06.2009,2009,diseases of the circulatory system,<arteriosclerosis>,zyllt-epar-public-assessment-report_en.pdf,small molecule,zyllt,prevention of atherothrombotic events in adults,no,prevention of atherothrombotic events in adults,<atherosclerosis>,"krka, d.d., novo mesto",krka,,clopidogrel,yes,no,tablet,emea/h/c/1058,,
subcutaneous,25.04.2023,2023.0,authorised,EMA,approved,21.03.2024,2024,diseases of the musculoskeletal system and connective tissue; neoplasms,<osteoporosis>; <prostatic neoplasms>,jubbonti-epar-public-assessment-report_en.pdf,biologics,jubbonti,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,no,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,<osteoporosis>; <prostatic neoplasms>,sandoz gmbh,sandoz,ema/169039/2024,denosumab,yes,no,solution,emea/h/c/005964/0000,,
subcutaneous,07.03.2024,2024.0,authorised,EMA,approved,14.11.2024,2024,diseases of the musculoskeletal system and connective tissue; neoplasms,<osteoporosis>; <prostatic neoplasms>,obodence-epar-public-assessment-report_en.pdf,biologics,obodence,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,no,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,<osteoporosis>; <prostatic neoplasms>,samsung bioepis nl b.v.,samsung,ema/560515/2024,denosumab,yes,no,solution,emea/h/c/006424/0000,,
